anchor_name,anchor_code,anchor_hex6,friend_name,friend_hex6,friend_url,relation,slot,box
"Mouse's Back","","958975","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"Mouse's Back","","958975","","E3DCC7","","carousel","0","2"
"Mouse's Back","","958975","","DBD4BF","","carousel","0","3"
"Mouse's Back","","958975","","AFA592","","carousel","1","2"
"Mouse's Back","","958975","","C7BFAB","","carousel","1","3"
"Mouse's Back","","958975","","BEC1B3","","carousel","2","2"
"Mouse's Back","","958975","","9A9F94","","carousel","2","3"
"Cromarty","285","CACCC0","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Cromarty","285","CACCC0","","9A9F94","","carousel","0","2"
"Cromarty","285","CACCC0","","BEC1B3","","carousel","0","3"
"Cromarty","285","CACCC0","","AEB2A4","","carousel","1","2"
"Cromarty","285","CACCC0","","C5BDAC","","carousel","1","3"
"Cromarty","285","CACCC0","","D5CFC0","","carousel","2","2"
"Cromarty","285","CACCC0","","DCD7C8","","carousel","2","3"
"Bone","","C6C0AA","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"Bone","","C6C0AA","","DBD4BF","","carousel","0","2"
"Bone","","C6C0AA","","AEB2A4","","carousel","0","3"
"Bone","","C6C0AA","","45494C","","carousel","1","2"
"Bone","","C6C0AA","","878F81","","carousel","1","3"
"Bone","","C6C0AA","","E6E0D2","","carousel","2","2"
"Bone","","C6C0AA","","E3DCC7","","carousel","2","3"
"Mizzle","266","BEC1B3","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Mizzle","266","BEC1B3","","AEB2A4","","carousel","0","2"
"Mizzle","266","BEC1B3","","606565","","carousel","0","3"
"Mizzle","266","BEC1B3","","D5CFC0","","carousel","1","2"
"Mizzle","266","BEC1B3","","CACCC0","","carousel","1","3"
"Mizzle","266","BEC1B3","","F3EFE3","","carousel","2","2"
"Mizzle","266","BEC1B3","","E3DED0","","carousel","2","3"
"Hardwick White","","B2ADA0","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Hardwick White","","B2ADA0","","606565","","carousel","0","2"
"Hardwick White","","B2ADA0","","D5CFC0","","carousel","0","3"
"Hardwick White","","B2ADA0","","58686A","","carousel","1","2"
"Hardwick White","","B2ADA0","","3D3C3C","","carousel","1","3"
"Hardwick White","","B2ADA0","","E4E2DC","","carousel","2","2"
"Hardwick White","","B2ADA0","","ECEBE9","","carousel","2","3"
"Blue Gray","","AEB2A4","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Blue Gray","","AEB2A4","","6F7B71","","carousel","0","2"
"Blue Gray","","AEB2A4","","878F81","","carousel","0","3"
"Blue Gray","","AEB2A4","","BEC1B3","","carousel","1","2"
"Blue Gray","","AEB2A4","","9A9F94","","carousel","1","3"
"Blue Gray","","AEB2A4","","E6E0D2","","carousel","2","2"
"Blue Gray","","AEB2A4","","DBD4BF","","carousel","2","3"
"Lamp Room Gray","","B1B1AA","Blackened","","https://www.farrow-ball.com/paint/blackened","complementary_white","",""
"Lamp Room Gray","","B1B1AA","","ECEBE9","","carousel","0","2"
"Lamp Room Gray","","B1B1AA","","DBDBDA","","carousel","0","3"
"Lamp Room Gray","","B1B1AA","","D4D4D2","","carousel","1","2"
"Lamp Room Gray","","B1B1AA","","C3C1BB","","carousel","1","3"
"Lamp Room Gray","","B1B1AA","","4A5B6B","","carousel","2","2"
"Lamp Room Gray","","B1B1AA","","D8D6CF","","carousel","2","3"
"Pigeon","","9A9F94","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Pigeon","","9A9F94","","9B594F","","carousel","0","2"
"Pigeon","","9A9F94","","D4D4D2","","carousel","0","3"
"Pigeon","","9A9F94","","D5CFC0","","carousel","1","2"
"Pigeon","","9A9F94","","E6E0D2","","carousel","1","3"
"Pigeon","","9A9F94","","CACCC0","","carousel","2","2"
"Pigeon","","9A9F94","","AEB2A4","","carousel","2","3"
"Manor House Gray","265","9EA09D","Pavilion Gray","","https://www.farrow-ball.com/paint/pavilion-gray","complementary_white","",""
"Manor House Gray","265","9EA09D","","3D3C3C","","carousel","0","2"
"Manor House Gray","265","9EA09D","","45494C","","carousel","0","3"
"Manor House Gray","265","9EA09D","","D4D4D2","","carousel","1","2"
"Manor House Gray","265","9EA09D","","C3C1BB","","carousel","1","3"
"Manor House Gray","265","9EA09D","","DBDBDA","","carousel","2","2"
"Manor House Gray","265","9EA09D","","ECEBE9","","carousel","2","3"
"Eddy","301","CACCBA","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Eddy","301","CACCBA","","B0AF9B","","carousel","0","2"
"Eddy","301","CACCBA","","8C8C7A","","carousel","0","3"
"Eddy","301","CACCBA","","E3DED0","","carousel","1","2"
"Eddy","301","CACCBA","","F4F2E7","","carousel","1","3"
"Eddy","301","CACCBA","","D9CFC2","","carousel","2","2"
"Eddy","301","CACCBA","","CDD1C7","","carousel","2","3"
"Plummett","272","8C8E8D","Blackened","","https://www.farrow-ball.com/paint/blackened","complementary_white","",""
"Plummett","272","8C8E8D","","9EA09D","","carousel","0","2"
"Plummett","272","8C8E8D","","3F4D57","","carousel","0","3"
"Plummett","272","8C8E8D","","D4D4D2","","carousel","1","2"
"Plummett","272","8C8E8D","","C3C1BB","","carousel","1","3"
"Plummett","272","8C8E8D","","DBDBDA","","carousel","2","2"
"Plummett","272","8C8E8D","","ECEBE9","","carousel","2","3"
"French Gray","","B0AF9B","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"French Gray","","B0AF9B","","E3DCC7","","carousel","0","2"
"French Gray","","B0AF9B","","E6E0D2","","carousel","0","3"
"French Gray","","B0AF9B","","DBD4BF","","carousel","1","2"
"French Gray","","B0AF9B","","CACCBA","","carousel","1","3"
"French Gray","","B0AF9B","","958975","","carousel","2","2"
"French Gray","","B0AF9B","","8C8C7A","","carousel","2","3"
"Treron","292","8C8C7A","Off-White","","https://www.farrow-ball.com/paint/off-white","complementary_white","",""
"Treron","292","8C8C7A","","DBD4BF","","carousel","0","2"
"Treron","292","8C8C7A","","C7BFAB","","carousel","0","3"
"Treron","292","8C8C7A","","CACCBA","","carousel","1","2"
"Treron","292","8C8C7A","","B0AF9B","","carousel","1","3"
"Treron","292","8C8C7A","","E6E0D2","","carousel","2","2"
"Treron","292","8C8C7A","","E3DCC7","","carousel","2","3"
"Worsted","284","A09C97","Ammonite","","https://www.farrow-ball.com/paint/ammonite","complementary_white","",""
"Worsted","284","A09C97","","CFCBC4","","carousel","0","2"
"Worsted","284","A09C97","","ECEBE9","","carousel","0","3"
"Worsted","284","A09C97","","D8D6CF","","carousel","1","2"
"Worsted","284","A09C97","","87847F","","carousel","1","3"
"Worsted","284","A09C97","","C0BCB3","","carousel","2","2"
"Worsted","284","A09C97","","4A5B6B","","carousel","2","3"
"Mole's Breath","276","87847F","Ammonite","","https://www.farrow-ball.com/paint/ammonite","complementary_white","",""
"Mole's Breath","276","87847F","","ECEBE9","","carousel","0","2"
"Mole's Breath","276","87847F","","E4E2DC","","carousel","0","3"
"Mole's Breath","276","87847F","","D8D6CF","","carousel","1","2"
"Mole's Breath","276","87847F","","CFCBC4","","carousel","1","3"
"Mole's Breath","276","87847F","","C0BCB3","","carousel","2","2"
"Mole's Breath","276","87847F","","45494C","","carousel","2","3"
"Great White","2006","E4DFDC","All White","","https://www.farrow-ball.com/paint/all-white","complementary_white","",""
"Great White","2006","E4DFDC","","E2D0CA","","carousel","0","2"
"Great White","2006","E4DFDC","","C2A2A7","","carousel","0","3"
"Great White","2006","E4DFDC","","C9C7CD","","carousel","1","2"
"Great White","2006","E4DFDC","","8D838C","","carousel","1","3"
"Great White","2006","E4DFDC","","F6F6F2","","carousel","2","2"
"Great White","2006","E4DFDC","","ECEBE9","","carousel","2","3"
"Tailor Tack","302","F4E7DD","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"Tailor Tack","302","F4E7DD","","D5DAD1","","carousel","0","2"
"Tailor Tack","302","F4E7DD","","DBD5CA","","carousel","0","3"
"Tailor Tack","302","F4E7DD","","D9C0AE","","carousel","1","2"
"Tailor Tack","302","F4E7DD","","EAD4C6","","carousel","1","3"
"Tailor Tack","302","F4E7DD","","F4F2E7","","carousel","2","2"
"Tailor Tack","302","F4E7DD","","F6F6F2","","carousel","2","3"
"Peignoir","286","CFC4C0","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"Peignoir","286","CFC4C0","","9A9087","","carousel","0","2"
"Peignoir","286","CFC4C0","","C2A2A7","","carousel","0","3"
"Peignoir","286","CFC4C0","","53454F","","carousel","1","2"
"Peignoir","286","CFC4C0","","B7AFA9","","carousel","1","3"
"Peignoir","286","CFC4C0","","ECEBE9","","carousel","2","2"
"Peignoir","286","CFC4C0","","E4DFDC","","carousel","2","3"
"Middleton Pink","245","F6E4E4","All White","","https://www.farrow-ball.com/paint/all-white","complementary_white","",""
"Middleton Pink","245","F6E4E4","","736660","","carousel","0","2"
"Middleton Pink","245","F6E4E4","","4F4A4A","","carousel","0","3"
"Middleton Pink","245","F6E4E4","","C2A2A7","","carousel","1","2"
"Middleton Pink","245","F6E4E4","","924951","","carousel","1","3"
"Middleton Pink","245","F6E4E4","","F6F6F2","","carousel","2","2"
"Middleton Pink","245","F6E4E4","","E4DFDC","","carousel","2","3"
"Calluna","270","C9C7CD","Great White","","https://www.farrow-ball.com/paint/great-white","complementary_white","",""
"Calluna","270","C9C7CD","","CFCBC4","","carousel","0","2"
"Calluna","270","C9C7CD","","E4E2DC","","carousel","0","3"
"Calluna","270","C9C7CD","","8D838C","","carousel","1","2"
"Calluna","270","C9C7CD","","C0BCB3","","carousel","1","3"
"Calluna","270","C9C7CD","","E4DFDC","","carousel","2","2"
"Calluna","270","C9C7CD","","F6F6F2","","carousel","2","3"
"Calamine","230","E2D0CA","All White","","https://www.farrow-ball.com/paint/all-white","complementary_white","",""
"Calamine","230","E2D0CA","","5E4449","","carousel","0","2"
"Calamine","230","E2D0CA","","736660","","carousel","0","3"
"Calamine","230","E2D0CA","","F4F2E7","","carousel","1","2"
"Calamine","230","E2D0CA","","E4DFDC","","carousel","1","3"
"Calamine","230","E2D0CA","","DBD5CA","","carousel","2","2"
"Calamine","230","E2D0CA","","C7BEB3","","carousel","2","3"
"Brassica","271","8D838C","Great White","","https://www.farrow-ball.com/paint/great-white","complementary_white","",""
"Brassica","271","8D838C","","53454F","","carousel","0","2"
"Brassica","271","8D838C","","4F4A4A","","carousel","0","3"
"Brassica","271","8D838C","","C9C7CD","","carousel","1","2"
"Brassica","271","8D838C","","E4E2DC","","carousel","1","3"
"Brassica","271","8D838C","","ECEBE9","","carousel","2","2"
"Brassica","271","8D838C","","E4DFDC","","carousel","2","3"
"Cinder Rose","246","C2A2A7","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"Cinder Rose","246","C2A2A7","","C7BEB3","","carousel","0","2"
"Cinder Rose","246","C2A2A7","","B7AFA9","","carousel","0","3"
"Cinder Rose","246","C2A2A7","","736660","","carousel","1","2"
"Cinder Rose","246","C2A2A7","","9A9087","","carousel","1","3"
"Cinder Rose","246","C2A2A7","","E4DFDC","","carousel","2","2"
"Cinder Rose","246","C2A2A7","","F6E4E4","","carousel","2","3"
"Pelt","254","53454F","Skimming Stone","","https://www.farrow-ball.com/paint/skimming-stone","complementary_white","",""
"Pelt","254","53454F","","B7AFA9","","carousel","0","2"
"Pelt","254","53454F","","9A9087","","carousel","0","3"
"Pelt","254","53454F","","C9C7CD","","carousel","1","2"
"Pelt","254","53454F","","8D838C","","carousel","1","3"
"Pelt","254","53454F","","E4DFDC","","carousel","2","2"
"Pelt","254","53454F","","F6E4E4","","carousel","2","3"
"Sulking Room Pink","295","AA8D87","Skimming Stone","","https://www.farrow-ball.com/paint/skimming-stone","complementary_white","",""
"Sulking Room Pink","295","AA8D87","","D5CFC0","","carousel","0","2"
"Sulking Room Pink","295","AA8D87","","C5BDAC","","carousel","0","3"
"Sulking Room Pink","295","AA8D87","","E3DED0","","carousel","1","2"
"Sulking Room Pink","295","AA8D87","","DCD7C8","","carousel","1","3"
"Sulking Room Pink","295","AA8D87","","676A49","","carousel","2","2"
"Sulking Room Pink","295","AA8D87","","748284","","carousel","2","3"
"Paean Black","294","484348","Skimming Stone","","https://www.farrow-ball.com/paint/skimming-stone","complementary_white","",""
"Paean Black","294","484348","","C9C7CD","","carousel","0","2"
"Paean Black","294","484348","","8D838C","","carousel","0","3"
"Paean Black","294","484348","","F4E7DD","","carousel","1","2"
"Paean Black","294","484348","","C2A2A7","","carousel","1","3"
"Paean Black","294","484348","","E4DFDC","","carousel","2","2"
"Paean Black","294","484348","","DBD4BF","","carousel","2","3"
"Charleston Gray","243","9A9087","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"Charleston Gray","243","9A9087","","C7BEB3","","carousel","0","2"
"Charleston Gray","243","9A9087","","B7AFA9","","carousel","0","3"
"Charleston Gray","243","9A9087","","736660","","carousel","1","2"
"Charleston Gray","243","9A9087","","53454F","","carousel","1","3"
"Charleston Gray","243","9A9087","","E4E2DC","","carousel","2","2"
"Charleston Gray","243","9A9087","","DBD5CA","","carousel","2","3"
"Tanner's Brown","255","4F4A4A","Joa's White","","https://www.farrow-ball.com/paint/joas-white","complementary_white","",""
"Tanner's Brown","255","4F4A4A","","F6EBD5","","carousel","0","2"
"Tanner's Brown","255","4F4A4A","","D9CFC2","","carousel","0","3"
"Tanner's Brown","255","4F4A4A","","C9C7CD","","carousel","1","2"
"Tanner's Brown","255","4F4A4A","","8D838C","","carousel","1","3"
"Tanner's Brown","255","4F4A4A","","C1B2A2","","carousel","2","2"
"Tanner's Brown","255","4F4A4A","","B19C8D","","carousel","2","3"
"London Clay","244","736660","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"London Clay","244","736660","","C7BEB3","","carousel","0","2"
"London Clay","244","736660","","9A9087","","carousel","0","3"
"London Clay","244","736660","","C2A2A7","","carousel","1","2"
"London Clay","244","736660","","5E4449","","carousel","1","3"
"London Clay","244","736660","","E4E2DC","","carousel","2","2"
"London Clay","244","736660","","DBD5CA","","carousel","2","3"
"Pink Ground","202","EAD4C6","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"Pink Ground","202","EAD4C6","","736660","","carousel","0","2"
"Pink Ground","202","EAD4C6","","9A9087","","carousel","0","3"
"Pink Ground","202","EAD4C6","","CDB19D","","carousel","1","2"
"Pink Ground","202","EAD4C6","","D9C0AE","","carousel","1","3"
"Pink Ground","202","EAD4C6","","F6F6F2","","carousel","2","2"
"Pink Ground","202","EAD4C6","","F3EFE3","","carousel","2","3"
"Red Earth","","BF7B69","Dimity","","https://www.farrow-ball.com/paint/dimity","complementary_white","",""
"Red Earth","","BF7B69","","6F7B71","","carousel","0","2"
"Red Earth","","BF7B69","","C1B2A2","","carousel","0","3"
"Red Earth","","BF7B69","","DBD5CA","","carousel","1","2"
"Red Earth","","BF7B69","","C7BEB3","","carousel","1","3"
"Red Earth","","BF7B69","","736660","","carousel","2","2"
"Red Earth","","BF7B69","","736660","","carousel","2","3"
"Setting Plaster","231","D9C0AE","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Setting Plaster","231","D9C0AE","","F6EBD5","","carousel","0","2"
"Setting Plaster","231","D9C0AE","","EAE1D3","","carousel","0","3"
"Setting Plaster","231","D9C0AE","","DBD5CA","","carousel","1","2"
"Setting Plaster","231","D9C0AE","","C7BEB3","","carousel","1","3"
"Setting Plaster","231","D9C0AE","","9A9087","","carousel","2","2"
"Setting Plaster","231","D9C0AE","","736660","","carousel","2","3"
"Picture Gallery Red","","9B594F","Dimity","","https://www.farrow-ball.com/paint/dimity","complementary_white","",""
"Picture Gallery Red","","9B594F","","524847","","carousel","0","2"
"Picture Gallery Red","","9B594F","","CDB19D","","carousel","0","3"
"Picture Gallery Red","","9B594F","","C1B2A2","","carousel","1","2"
"Picture Gallery Red","","9B594F","","D9CFC2","","carousel","1","3"
"Picture Gallery Red","","9B594F","","EAE1D3","","carousel","2","2"
"Picture Gallery Red","","9B594F","","DBCFBB","","carousel","2","3"
"Templeton Pink","303","CDB19D","Stirabout","","https://www.farrow-ball.com/paint/stirabout","complementary_white","",""
"Templeton Pink","303","CDB19D","","D9C0AE","","carousel","0","2"
"Templeton Pink","303","CDB19D","","EAD4C6","","carousel","0","3"
"Templeton Pink","303","CDB19D","","D9CFC2","","carousel","1","2"
"Templeton Pink","303","CDB19D","","B19C8D","","carousel","1","3"
"Templeton Pink","303","CDB19D","","D9CFC2","","carousel","2","2"
"Templeton Pink","303","CDB19D","","F3EFE3","","carousel","2","3"
"Bamboozle","304","A75346","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"Bamboozle","304","A75346","","E3DCC7","","carousel","0","2"
"Bamboozle","304","A75346","","C6C0AA","","carousel","0","3"
"Bamboozle","304","A75346","","75866C","","carousel","1","2"
"Bamboozle","304","A75346","","ADBDA3","","carousel","1","3"
"Bamboozle","304","A75346","","E6E0D2","","carousel","2","2"
"Bamboozle","304","A75346","","F4F2E7","","carousel","2","3"
"Nancy's Blushes","278","E6B7BA","All White","","https://www.farrow-ball.com/paint/all-white","complementary_white","",""
"Nancy's Blushes","278","E6B7BA","","9A9087","","carousel","0","2"
"Nancy's Blushes","278","E6B7BA","","736660","","carousel","0","3"
"Nancy's Blushes","278","E6B7BA","","F6E4E4","","carousel","1","2"
"Nancy's Blushes","278","E6B7BA","","ADBDA3","","carousel","1","3"
"Nancy's Blushes","278","E6B7BA","","F6F6F2","","carousel","2","2"
"Nancy's Blushes","278","E6B7BA","","F4E7DD","","carousel","2","3"
"Charlotte's Locks","268","CF5E3E","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"Charlotte's Locks","268","CF5E3E","","606565","","carousel","0","2"
"Charlotte's Locks","268","CF5E3E","","3E4245","","carousel","0","3"
"Charlotte's Locks","268","CF5E3E","","C0BCB3","","carousel","1","2"
"Charlotte's Locks","268","CF5E3E","","87847F","","carousel","1","3"
"Charlotte's Locks","268","CF5E3E","","F6F6F2","","carousel","2","2"
"Charlotte's Locks","268","CF5E3E","","E4E2DC","","carousel","2","3"
"Rangwali","296","B7788D","Great White","","https://www.farrow-ball.com/paint/great-white","complementary_white","",""
"Rangwali","296","B7788D","","DBD5CA","","carousel","0","2"
"Rangwali","296","B7788D","","B7AFA9","","carousel","0","3"
"Rangwali","296","B7788D","","58686A","","carousel","1","2"
"Rangwali","296","B7788D","","4F4A4A","","carousel","1","3"
"Rangwali","296","B7788D","","F6F6F2","","carousel","2","2"
"Rangwali","296","B7788D","","CDB19D","","carousel","2","3"
"Eating Room Red","","8B4D4F","Dimity","","https://www.farrow-ball.com/paint/dimity","complementary_white","",""
"Eating Room Red","","8B4D4F","","6F7B71","","carousel","0","2"
"Eating Room Red","","8B4D4F","","3F4D57","","carousel","0","3"
"Eating Room Red","","8B4D4F","","C9BFAB","","carousel","1","2"
"Eating Room Red","","8B4D4F","","B19C8D","","carousel","1","3"
"Eating Room Red","","8B4D4F","","EAE1D3","","carousel","2","2"
"Eating Room Red","","8B4D4F","","EAD4C6","","carousel","2","3"
"Rectory Red","217","9F404B","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"Rectory Red","217","9F404B","","606565","","carousel","0","2"
"Rectory Red","217","9F404B","","3D3C3C","","carousel","0","3"
"Rectory Red","217","9F404B","","736660","","carousel","1","2"
"Rectory Red","217","9F404B","","4F4A4A","","carousel","1","3"
"Rectory Red","217","9F404B","","E4E2DC","","carousel","2","2"
"Rectory Red","217","9F404B","","E4DFDC","","carousel","2","3"
"Preference Red","297","6F4449","Joa's White","","https://www.farrow-ball.com/paint/joas-white","complementary_white","",""
"Preference Red","297","6F4449","","EAD4C6","","carousel","0","2"
"Preference Red","297","6F4449","","A75346","","carousel","0","3"
"Preference Red","297","6F4449","","C1B2A2","","carousel","1","2"
"Preference Red","297","6F4449","","736660","","carousel","1","3"
"Preference Red","297","6F4449","","D9CFC2","","carousel","2","2"
"Preference Red","297","6F4449","","F3EFE3","","carousel","2","3"
"Incarnadine","248","9C4547","Dimity","","https://www.farrow-ball.com/paint/dimity","complementary_white","",""
"Incarnadine","248","9C4547","","D1DADB","","carousel","0","2"
"Incarnadine","248","9C4547","","C3C1BB","","carousel","0","3"
"Incarnadine","248","9C4547","","465172","","carousel","1","2"
"Incarnadine","248","9C4547","","3D3C3C","","carousel","1","3"
"Incarnadine","248","9C4547","","F6F6F2","","carousel","2","2"
"Incarnadine","248","9C4547","","DBDBDA","","carousel","2","3"
"Brinjal","222","5E4449","Skimming Stone","","https://www.farrow-ball.com/paint/skimming-stone","complementary_white","",""
"Brinjal","222","5E4449","","C7BEB3","","carousel","0","2"
"Brinjal","222","5E4449","","DBD5CA","","carousel","0","3"
"Brinjal","222","5E4449","","9A9087","","carousel","1","2"
"Brinjal","222","5E4449","","B7AFA9","","carousel","1","3"
"Brinjal","222","5E4449","","F6F6F2","","carousel","2","2"
"Brinjal","222","5E4449","","E4E2DC","","carousel","2","3"
"Stiffkey Blue","281","4A5B6B","Ammonite","","https://www.farrow-ball.com/paint/ammonite","complementary_white","",""
"Stiffkey Blue","281","4A5B6B","","CFCBC4","","carousel","0","2"
"Stiffkey Blue","281","4A5B6B","","C0BCB3","","carousel","0","3"
"Stiffkey Blue","281","4A5B6B","","ECEBE9","","carousel","1","2"
"Stiffkey Blue","281","4A5B6B","","D8D6CF","","carousel","1","3"
"Stiffkey Blue","281","4A5B6B","","87847F","","carousel","2","2"
"Stiffkey Blue","281","4A5B6B","","454749","","carousel","2","3"
"Borrowed Light","235","D1DADB","Wevet","","https://www.farrow-ball.com/paint/wevet","complementary_white","",""
"Borrowed Light","235","D1DADB","","6A8FB2","","carousel","0","2"
"Borrowed Light","235","D1DADB","","3F4D57","","carousel","0","3"
"Borrowed Light","235","D1DADB","","4A5B6B","","carousel","1","2"
"Borrowed Light","235","D1DADB","","3E4245","","carousel","1","3"
"Borrowed Light","235","D1DADB","","F6F6F2","","carousel","2","2"
"Borrowed Light","235","D1DADB","","C9CFCD","","carousel","2","3"
"Hague Blue","","3F4D57","Wevet","","https://www.farrow-ball.com/paint/wevet","complementary_white","",""
"Hague Blue","","3F4D57","","B0BEC6","","carousel","0","2"
"Hague Blue","","3F4D57","","9EB6C8","","carousel","0","3"
"Hague Blue","","3F4D57","","C9CFCD","","carousel","1","2"
"Hague Blue","","3F4D57","","D1DADB","","carousel","1","3"
"Skylight","205","C9CFCD","Wevet","","https://www.farrow-ball.com/paint/wevet","complementary_white","",""
"Skylight","205","C9CFCD","","B0BEC6","","carousel","0","2"
"Skylight","205","C9CFCD","","9EB6C8","","carousel","0","3"
"Skylight","205","C9CFCD","","F4F2E7","","carousel","1","2"
"Skylight","205","C9CFCD","","E6E0D2","","carousel","1","3"
"Skylight","205","C9CFCD","","4A5B6B","","carousel","2","2"
"Skylight","205","C9CFCD","","9F404B","","carousel","2","3"
"Down Pipe","","606565","Blackened","","https://www.farrow-ball.com/paint/blackened","complementary_white","",""
"Down Pipe","","606565","","C3C1BB","","carousel","0","2"
"Down Pipe","","606565","","9EA09D","","carousel","0","3"
"Down Pipe","","606565","","8C8E8D","","carousel","1","2"
"Down Pipe","","606565","","505456","","carousel","1","3"
"Down Pipe","","606565","","DBDBDA","","carousel","2","2"
"Down Pipe","","606565","","CFCBC4","","carousel","2","3"
"Light Blue","","B5BBB4","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Light Blue","","B5BBB4","","958975","","carousel","0","2"
"Light Blue","","B5BBB4","","3F4D57","","carousel","0","3"
"Light Blue","","B5BBB4","","D5CFC0","","carousel","1","2"
"Light Blue","","B5BBB4","","C5BDAC","","carousel","1","3"
"Light Blue","","B5BBB4","","E3DED0","","carousel","2","2"
"Light Blue","","B5BBB4","","C5BDAC","","carousel","2","3"
"Hopper Head","305","505456","Blackened","","https://www.farrow-ball.com/paint/blackened","complementary_white","",""
"Hopper Head","305","505456","","C3C1BB","","carousel","0","2"
"Hopper Head","305","505456","","8C8E8D","","carousel","0","3"
"Hopper Head","305","505456","","7C8E96","","carousel","1","2"
"Hopper Head","305","505456","","AA8D87","","carousel","1","3"
"Hopper Head","305","505456","","DBDBDA","","carousel","2","2"
"Hopper Head","305","505456","","F6F6F2","","carousel","2","3"
"Oval Room Blue","","889B9B","Ammonite","","https://www.farrow-ball.com/paint/ammonite","complementary_white","",""
"Oval Room Blue","","889B9B","","45494C","","carousel","0","2"
"Oval Room Blue","","889B9B","","58686A","","carousel","0","3"
"Oval Room Blue","","889B9B","","CFCBC4","","carousel","1","2"
"Oval Room Blue","","889B9B","","C0BCB3","","carousel","1","3"
"Oval Room Blue","","889B9B","","87847F","","carousel","2","2"
"Oval Room Blue","","889B9B","","D9C0AE","","carousel","2","3"
"Railings","31","45494C","Blackened","","https://www.farrow-ball.com/paint/blackened","complementary_white","",""
"Railings","31","45494C","","C3C1BB","","carousel","0","2"
"Railings","31","45494C","","9EA09D","","carousel","0","3"
"Railings","31","45494C","","98ACBA","","carousel","1","2"
"Railings","31","45494C","","B5BBB4","","carousel","1","3"
"Railings","31","45494C","","DBDBDA","","carousel","2","2"
"Railings","31","45494C","","D4D4D2","","carousel","2","3"
"Selvedge","306","7C8E96","Shadow White","","https://www.farrow-ball.com/paint/shadow-white","complementary_white","",""
"Selvedge","306","7C8E96","","D5CFC0","","carousel","0","2"
"Selvedge","306","7C8E96","","A09C97","","carousel","0","3"
"Selvedge","306","7C8E96","","DCD7C8","","carousel","1","2"
"Selvedge","306","7C8E96","","E3DED0","","carousel","1","3"
"Selvedge","306","7C8E96","","58686A","","carousel","2","2"
"Selvedge","306","7C8E96","","748284","","carousel","2","3"
"Off-Black","57","454749","Blackened","","https://www.farrow-ball.com/paint/blackened","complementary_white","",""
"Off-Black","57","454749","","8B4D4F","","carousel","0","2"
"Off-Black","57","454749","","5E4449","","carousel","0","3"
"Off-Black","57","454749","","E6B7BA","","carousel","1","2"
"Off-Black","57","454749","","7295A1","","carousel","1","3"
"Off-Black","57","454749","","F6F6F2","","carousel","2","2"
"Off-Black","57","454749","","DBDBDA","","carousel","2","3"
"De Nimes","299","748284","Shaded White","","https://www.farrow-ball.com/paint/shaded-white","complementary_white","",""
"De Nimes","299","748284","","E3DED0","","carousel","0","2"
"De Nimes","299","748284","","D5CFC0","","carousel","0","3"
"De Nimes","299","748284","","505456","","carousel","1","2"
"De Nimes","299","748284","","45494C","","carousel","1","3"
"De Nimes","299","748284","","ADBDA3","","carousel","2","2"
"De Nimes","299","748284","","AA8D87","","carousel","2","3"
"Pitch Black","256","3D3C3C","Dimpse","","https://www.farrow-ball.com/paint/dimpse","complementary_white","",""
"Pitch Black","256","3D3C3C","","CFCBC4","","carousel","0","2"
"Pitch Black","256","3D3C3C","","C0BCB3","","carousel","0","3"
"Pitch Black","256","3D3C3C","","ECEBE9","","carousel","1","2"
"Pitch Black","256","3D3C3C","","D8D6CF","","carousel","1","3"
"Pitch Black","256","3D3C3C","","87847F","","carousel","2","2"
"Pitch Black","256","3D3C3C","","9A9F94","","carousel","2","3"
"Inchyra Blue","289","58686A","Drop Cloth","","https://www.farrow-ball.com/paint/drop-cloth","complementary_white","",""
"Inchyra Blue","289","58686A","","B5BBB4","","carousel","0","2"
"Inchyra Blue","289","58686A","","606565","","carousel","0","3"
"Inchyra Blue","289","58686A","","D5CFC0","","carousel","1","2"
