id,name,hex6,url,lrv,r,g,b,hex6_detail,description
8003-8D,Nectarine Spice,CE9382,https://www.valspar.com/en/colors/browse-colors/lowes/red/nectarine-spice-8003-8d,36.0,206,147,130,CE9382,
1007-10A,Adobe Glow,C29685,https://www.valspar.com/en/colors/browse-colors/lowes/red/adobe-glow-1007-10a,34.978,194,150,133,C29685,
1007-5C,Edwardian Rose,C59098,https://www.valspar.com/en/colors/browse-colors/lowes/red/edwardian-rose-1007-5c,33.939,197,144,152,C59098,
1008-8A,Gilman Rose,C6908B,https://www.valspar.com/en/colors/browse-colors/lowes/red/gilman-rose-1008-8a,33.688,198,144,139,C6908B,
1007-1C,Powder Peach,E2807B,https://www.valspar.com/en/colors/browse-colors/lowes/red/powder-peach-1007-1c,33.054,226,128,123,E2807B,
2001-5C,Coral Banks,D98883,https://www.valspar.com/en/colors/browse-colors/lowes/red/coral-banks-2001-5c,33.984,217,136,131,D98883,
1006-10A,Mauve Blush,B69589,https://www.valspar.com/en/colors/browse-colors/lowes/red/mauve-blush-1006-10a,33.165,182,149,137,B69589,
1005-10A,Cherry Taupe,B39089,https://www.valspar.com/en/colors/browse-colors/lowes/red/cherry-taupe-1005-10a,31.333,179,144,137,B39089,
1008-1B,Sweet Melon,ED7B76,https://www.valspar.com/en/colors/browse-colors/lowes/red/sweet-melon-1008-1b,33.466,237,123,118,ED7B76,
2002-6A,Vintage Coral,CF8374,https://www.valspar.com/en/colors/browse-colors/lowes/red/vintage-coral-2002-6a,30.702,207,131,116,CF8374,
2003-5C,Terra Earth,CF866F,https://www.valspar.com/en/colors/browse-colors/lowes/red/terra-earth-2003-5c,31.44,207,134,111,CF866F,
1007-1B,Rouge Red,DF726D,https://www.valspar.com/en/colors/browse-colors/lowes/red/rouge-red-1007-1b,28.778,223,114,109,DF726D,
1008-9C,Western Ridge,B28A79,https://www.valspar.com/en/colors/browse-colors/lowes/red/western-ridge-1008-9c,28.969,178,138,121,B28A79,
1008-3C,Doric Pink,CA7983,https://www.valspar.com/en/colors/browse-colors/lowes/red/doric-pink-1008-3c,27.879,202,121,131,CA7983,
2001-7C,Rosy Sandstone,BB8273,https://www.valspar.com/en/colors/browse-colors/lowes/red/rosy-sandstone-2001-7c,27.773,187,130,115,BB8273,
1008-7C,New Haven Rose,BA7F78,https://www.valspar.com/en/colors/browse-colors/lowes/red/new-haven-rose-1008-7c,26.868,186,127,120,BA7F78,
2003-7C,Kitchen Terra Cotta,BE816A,https://www.valspar.com/en/colors/browse-colors/lowes/red/kitchen-terra-cotta-2003-7c,27.777,190,129,106,BE816A,
1007-9C,Canyon Earth,AF8172,https://www.valspar.com/en/colors/browse-colors/lowes/red/canyon-earth-1007-9c,26.111,175,129,114,AF8172,
2002-5C,Rhapsody,C37466,https://www.valspar.com/en/colors/browse-colors/lowes/red/rhapsody-2002-5c,24.95,195,116,102,C37466,
1008-5C,Romantic Rose,BC7B7E,https://www.valspar.com/en/colors/browse-colors/lowes/red/romantic-rose-1008-5c,26.457,188,123,126,BC7B7E,
1008-1A,Blaze Orange,E25B4F,https://www.valspar.com/en/colors/browse-colors/lowes/red/blaze-orange-1008-1a,24.309,226,91,79,E25B4F,
1005-9C,Forest Trail,A07D77,https://www.valspar.com/en/colors/browse-colors/lowes/red/forest-trail-1005-9c,23.381,160,125,119,A07D77,
2001-5B,Cuban Plaza,C46A64,https://www.valspar.com/en/colors/browse-colors/lowes/red/cuban-plaza-2001-5b,22.941,196,106,100,C46A64,
1008-9B,Clay Dusk,9E786B,https://www.valspar.com/en/colors/browse-colors/lowes/red/clay-dusk-1008-9b,21.693,158,120,107,9E786B,
2002-3B,Sonora Rose,C86361,https://www.valspar.com/en/colors/browse-colors/lowes/red/sonora-rose-2002-3b,22.114,200,99,97,C86361,
2001-3B,Playful Pink,C16566,https://www.valspar.com/en/colors/browse-colors/lowes/red/playful-pink-2001-3b,21.589,193,101,102,C16566,
8001-9E,Trout Pout,C6616A,https://www.valspar.com/en/colors/browse-colors/lowes/red/trout-pout-8001-9e,22.0,198,97,106,C6616A,
1006-7C,Cherry Mocha,9F7271,https://www.valspar.com/en/colors/browse-colors/lowes/red/cherry-mocha-1006-7c,20.498,159,114,113,9F7271,
2003-5B,Florentine Clay,B86B56,https://www.valspar.com/en/colors/browse-colors/lowes/red/florentine-clay-2003-5b,21.342,184,107,86,B86B56,
1006-9C,Southern Road,967066,https://www.valspar.com/en/colors/browse-colors/lowes/red/southern-road-1006-9c,19.112,150,112,102,967066,
1007-9B,Apache Clay,9B7063,https://www.valspar.com/en/colors/browse-colors/lowes/red/apache-clay-1007-9b,19.351,155,112,99,9B7063,
1008-5B,Spanish Rose Shadow,AC6769,https://www.valspar.com/en/colors/browse-colors/lowes/red/spanish-rose-shadow-1008-5b,19.534,172,103,105,AC6769,
1006-1A,Whipped Strawberry,C8404C,https://www.valspar.com/en/colors/browse-colors/lowes/red/whipped-strawberry-1006-1a,16.509,200,64,76,C8404C,
2001-7B,Pajarito Red,A9695B,https://www.valspar.com/en/colors/browse-colors/lowes/red/pajarito-red-2001-7b,19.28,169,105,91,A9695B,
1011-1,Scarlet Sun,D63D2B,https://www.valspar.com/en/colors/browse-colors/lowes/red/scarlet-sun-1011-1,17.759,214,61,43,D63D2B,
1006-3B,Pretty Peony,AC5A66,https://www.valspar.com/en/colors/browse-colors/lowes/red/pretty-peony-1006-3b,17.035,172,90,102,AC5A66,
1007-5B,High Country Rose,9C636D,https://www.valspar.com/en/colors/browse-colors/lowes/red/high-country-rose-1007-5b,17.051,156,99,109,9C636D,
2003-7B,Deep Clay Red,A4624D,https://www.valspar.com/en/colors/browse-colors/lowes/red/deep-clay-red-2003-7b,17.108,164,98,77,A4624D,
1008-7B,Savannah Red,A05D57,https://www.valspar.com/en/colors/browse-colors/lowes/red/savannah-red-1008-7b,16.087,160,93,87,A05D57,
1006-7B,Fruitwood,8E6262,https://www.valspar.com/en/colors/browse-colors/lowes/red/fruitwood-1006-7b,15.391,142,98,98,8E6262,
1010-1,Red Bliss,D03739,https://www.valspar.com/en/colors/browse-colors/lowes/red/red-bliss-1010-1,16.44,208,55,57,D03739,
1007-3A,Sienna Dust,B24A55,https://www.valspar.com/en/colors/browse-colors/lowes/red/sienna-dust-1007-3a,15.104,178,74,85,B24A55,
1004-1A,Berry Blush,B93E4E,https://www.valspar.com/en/colors/browse-colors/lowes/red/berry-blush-1004-1a,14.409,185,62,78,B93E4E,
2001-3A,Deep Rose,AC4D4C,https://www.valspar.com/en/colors/browse-colors/lowes/red/deep-rose-2001-3a,14.568,172,77,76,AC4D4C,
1009-1,Oh So Red,BF3934,https://www.valspar.com/en/colors/browse-colors/lowes/red/oh-so-red-1009-1,14.348,191,57,52,BF3934,
2001-5A,Toasted Cranberry,A2483B,https://www.valspar.com/en/colors/browse-colors/lowes/red/toasted-cranberry-2001-5a,12.61,162,72,59,A2483B,
1005-9B,Berry Brandy,7A5855,https://www.valspar.com/en/colors/browse-colors/lowes/red/berry-brandy-1005-9b,11.838,122,88,85,7A5855,
2003-5A,Tropical Nut,98503D,https://www.valspar.com/en/colors/browse-colors/lowes/red/tropical-nut-2003-5a,12.686,152,80,61,98503D,
2011-4,Red Ochre,A64740,https://www.valspar.com/en/colors/browse-colors/lowes/red/red-ochre-2011-4,13.058,166,71,64,A64740,
1006-3A,Baked Bahama,95454E,https://www.valspar.com/en/colors/browse-colors/lowes/red/baked-bahama-1006-3a,11.182,149,69,78,95454E,
1007-9A,Potter's Rock,7B5145,https://www.valspar.com/en/colors/browse-colors/lowes/red/potters-rock-1007-9a,10.574,123,81,69,7B5145,
1008-5A,Muted Red,8E484B,https://www.valspar.com/en/colors/browse-colors/lowes/red/muted-red-1008-5a,10.964,142,72,75,8E484B,
8001-6G,Fire-Breathing Dragon,AB3148,https://www.valspar.com/en/colors/browse-colors/lowes/red/fire-breathing-dragon-8001-6g,11.0,171,49,72,AB3148,
8001-7F,Con Brio,AD273F,https://www.valspar.com/en/colors/browse-colors/lowes/red/con-brio-8001-7f,11.0,173,39,63,AD273F,
2001-9A,November Foliage,755042,https://www.valspar.com/en/colors/browse-colors/lowes/red/november-foliage-2001-9a,9.992,117,80,66,755042,
2002-7A,Rusted Earth,874933,https://www.valspar.com/en/colors/browse-colors/lowes/red/rusted-earth-2002-7a,10.126,135,73,51,874933,
2011-7,Russet Red,923F2D,https://www.valspar.com/en/colors/browse-colors/lowes/red/russet-red-2011-7,9.852,146,63,45,923F2D,
8002-8F,Thai Chili,973A3C,https://www.valspar.com/en/colors/browse-colors/lowes/red/thai-chili-8002-8f,10.0,151,58,60,973A3C,
8001-9G,Très Bien,A82E33,https://www.valspar.com/en/colors/browse-colors/lowes/red/tres-bien-8001-9g,10.0,168,46,51,A82E33,
1008-7A,Red Henna,7B433D,https://www.valspar.com/en/colors/browse-colors/lowes/red/red-henna-1008-7a,8.524,123,67,61,7B433D,
1006-9A,Smoked Almond,714D41,https://www.valspar.com/en/colors/browse-colors/lowes/red/smoked-almond-1006-9a,9.146,113,77,65,714D41,
2001-7A,Remember Me Red,864335,https://www.valspar.com/en/colors/browse-colors/lowes/red/remember-me-red-2001-7a,9.365,134,67,53,864335,
2002-5A,Decadent Red,8D3C30,https://www.valspar.com/en/colors/browse-colors/lowes/red/decadent-red-2002-5a,9.118,141,60,48,8D3C30,
1006-7A,Brown Plum,663D3A,https://www.valspar.com/en/colors/browse-colors/lowes/red/brown-plum-1006-7a,6.51,102,61,58,663D3A,
2003-7A,Chocolate Cherry,7B4232,https://www.valspar.com/en/colors/browse-colors/lowes/red/chocolate-cherry-2003-7a,8.338,123,66,50,7B4232,
1010-6,Stoic,6D3F48,https://www.valspar.com/en/colors/browse-colors/lowes/red/stoic-1010-6,7.223,109,63,72,6D3F48,
2009-9,Western Brown,694134,https://www.valspar.com/en/colors/browse-colors/lowes/red/western-brown-2009-9,6.981,105,65,52,694134,
1005-9A,Rich Chocolate,613B2F,https://www.valspar.com/en/colors/browse-colors/lowes/red/rich-chocolate-1005-9a,5.898,97,59,47,613B2F,
2011-9,Soul Chocolate,624035,https://www.valspar.com/en/colors/browse-colors/lowes/red/soul-chocolate-2011-9,6.457,98,64,53,624035,
2009-10,Roasted Coffee,5E3D2F,https://www.valspar.com/en/colors/browse-colors/lowes/red/roasted-coffee-2009-10,5.989,94,61,47,5E3D2F,
8002-1A,Spun Moonbeams,E7E0E9,https://www.valspar.com/en/colors/browse-colors/lowes/purple/spun-moonbeams-8002-1a,76.0,231,224,233,E7E0E9,
8001-46A,On Butterfly Wings,DDE0ED,https://www.valspar.com/en/colors/browse-colors/lowes/purple/on-butterfly-wings-8001-46a,75.0,221,224,237,DDE0ED,
8001-47A,Dulcinea,DFDEEC,https://www.valspar.com/en/colors/browse-colors/lowes/purple/dulcinea-8001-47a,74.0,223,222,236,DFDEEC,
4004-9A,Super Nova,DBDEEC,https://www.valspar.com/en/colors/browse-colors/lowes/purple/super-nova-4004-9a,73.106,219,222,236,DBDEEC,
8004-45A,Highland Winds,D9DFE7,https://www.valspar.com/en/colors/browse-colors/lowes/purple/highland-winds-8004-45a,73.0,217,223,231,D9DFE7,
8002-46A,Love Crystal,D0DAE8,https://www.valspar.com/en/colors/browse-colors/lowes/purple/love-crystal-8002-46a,69.0,208,218,232,D0DAE8,
4002-9A,Purple Mist,E3DAE8,https://www.valspar.com/en/colors/browse-colors/lowes/purple/purple-mist-4002-9a,72.048,227,218,232,E3DAE8,
4002-3A,Gentle Violet,DFDADE,https://www.valspar.com/en/colors/browse-colors/lowes/purple/gentle-violet-4002-3a,71.167,223,218,222,DFDADE,
8003-1A,Pale Purple,DDD7DE,https://www.valspar.com/en/colors/browse-colors/lowes/purple/pale-purple-8003-1a,69.0,221,215,222,DDD7DE,
4001-9B,Simply Lavender,E3D1E4,https://www.valspar.com/en/colors/browse-colors/lowes/purple/simply-lavender-4001-9b,67.549,227,209,228,E3D1E4,
8003-47A,Kindness,D3D8E5,https://www.valspar.com/en/colors/browse-colors/lowes/purple/kindness-8003-47a,69.0,211,216,229,D3D8E5,
8003-2A,Blush of Hyacinth,E2D4D9,https://www.valspar.com/en/colors/browse-colors/lowes/purple/blush-of-hyacinth-8003-2a,68.0,226,212,217,E2D4D9,
1002-4B,Lilac Lane,E3D1DF,https://www.valspar.com/en/colors/browse-colors/lowes/purple/lilac-lane-1002-4b,67.177,227,209,223,E3D1DF,
4003-3B,Orchid Ash,CFD6DD,https://www.valspar.com/en/colors/browse-colors/lowes/purple/orchid-ash-4003-3b,66.304,207,214,221,CFD6DD,
8001-48B,Will o' the Wisp,D6D0E8,https://www.valspar.com/en/colors/browse-colors/lowes/purple/will-o-the-wisp-8001-48b,65.0,214,208,232,D6D0E8,
4002-9B,Whipped Plum,DACEE2,https://www.valspar.com/en/colors/browse-colors/lowes/purple/whipped-plum-4002-9b,64.405,218,206,226,DACEE2,
8001-47B,Eventide,CECFE8,https://www.valspar.com/en/colors/browse-colors/lowes/purple/eventide-8001-47b,64.0,206,207,232,CECFE8,
8003-48A,Daybreak Beckons,D0D1DE,https://www.valspar.com/en/colors/browse-colors/lowes/purple/daybreak-beckons-8003-48a,64.0,208,209,222,D0D1DE,
1003-8C,Lilac Lace,DDCAD3,https://www.valspar.com/en/colors/browse-colors/lowes/purple/lilac-lace-1003-8c,62.546,221,202,211,DDCAD3,
1001-6B,Purpling Dawn,D5CCDC,https://www.valspar.com/en/colors/browse-colors/lowes/purple/purpling-dawn-1001-6b,62.753,213,204,220,D5CCDC,
8002-1B,Hampstead Heath,D8CADF,https://www.valspar.com/en/colors/browse-colors/lowes/purple/hampstead-heath-8002-1b,62.0,216,202,223,D8CADF,
8004-1B,Whisper Soft,D1CBCF,https://www.valspar.com/en/colors/browse-colors/lowes/purple/whisper-soft-8004-1b,61.0,209,203,207,D1CBCF,
8002-46B,Carousel Purple,BFCDE2,https://www.valspar.com/en/colors/browse-colors/lowes/purple/carousel-purple-8002-46b,60.0,191,205,226,BFCDE2,
8002-2B,Pink Ivory,DFC4D8,https://www.valspar.com/en/colors/browse-colors/lowes/purple/pink-ivory-8002-2b,60.0,223,196,216,DFC4D8,
8004-45B,Mount Nirvana,C6CCD6,https://www.valspar.com/en/colors/browse-colors/lowes/purple/mount-nirvana-8004-45b,60.0,198,204,214,C6CCD6,
4001-9C,Lavender Quartz,DCC1DD,https://www.valspar.com/en/colors/browse-colors/lowes/purple/lavender-quartz-4001-9c,58.787,220,193,221,DCC1DD,
4002-7B,Lavender Escape,C6C9DB,https://www.valspar.com/en/colors/browse-colors/lowes/purple/lavender-escape-4002-7b,58.892,198,201,219,C6C9DB,
4002-9C,Purple Whisper,D5C3E1,https://www.valspar.com/en/colors/browse-colors/lowes/purple/purple-whisper-4002-9c,58.583,213,195,225,D5C3E1,
8004-44B,Snow Flurries,BDC9D9,https://www.valspar.com/en/colors/browse-colors/lowes/purple/snow-flurries-8004-44b,58.0,189,201,217,BDC9D9,
8002-2C,Lavender Knoll,DABDD6,https://www.valspar.com/en/colors/browse-colors/lowes/purple/lavender-knoll-8002-2c,56.0,218,189,214,DABDD6,
8001-46C,Organza,B5C1E3,https://www.valspar.com/en/colors/browse-colors/lowes/purple/organza-8001-46c,54.0,181,193,227,B5C1E3,
8003-2C,Calm Cupid,CFBCC3,https://www.valspar.com/en/colors/browse-colors/lowes/purple/calm-cupid-8003-2c,53.0,207,188,195,CFBCC3,
8001-48C,Purple Hibiscus,C6BEE0,https://www.valspar.com/en/colors/browse-colors/lowes/purple/purple-hibiscus-8001-48c,54.0,198,190,224,C6BEE0,
8003-48B,A Stitch in Time,BDBFD1,https://www.valspar.com/en/colors/browse-colors/lowes/purple/a-stitch-in-time-8003-48b,53.0,189,191,209,BDBFD1,
8002-46C,Canopy Bed,AEBFDA,https://www.valspar.com/en/colors/browse-colors/lowes/purple/canopy-bed-8002-46c,51.0,174,191,218,AEBFDA,
8001-47C,Beloved,B3B5DD,https://www.valspar.com/en/colors/browse-colors/lowes/purple/beloved-8001-47c,48.0,179,181,221,B3B5DD,
8003-47B,Peri Wink,B3BAD1,https://www.valspar.com/en/colors/browse-colors/lowes/purple/peri-wink-8003-47b,49.0,179,186,209,B3BAD1,
4003-3C,Misty Morning Dew,AEB6C3,https://www.valspar.com/en/colors/browse-colors/lowes/purple/misty-morning-dew-4003-3c,46.514,174,182,195,AEB6C3,
8003-1B,Pocketful of Posies,BEB3BE,https://www.valspar.com/en/colors/browse-colors/lowes/purple/pocketful-of-posies-8003-1b,47.0,190,179,190,BEB3BE,
1001-6A,Orchid House,B9AECC,https://www.valspar.com/en/colors/browse-colors/lowes/purple/orchid-house-1001-6a,44.966,185,174,204,B9AECC,
8004-1C,Frisky Whiskers,B8B3B6,https://www.valspar.com/en/colors/browse-colors/lowes/purple/frisky-whiskers-8004-1c,46.0,184,179,182,B8B3B6,
1001-4A,Fancy Pansy,B9A9C8,https://www.valspar.com/en/colors/browse-colors/lowes/purple/fancy-pansy-1001-4a,42.642,185,169,200,B9A9C8,
4001-10A,Plink,CAA6CF,https://www.valspar.com/en/colors/browse-colors/lowes/purple/plink-4001-10a,44.387,202,166,207,CAA6CF,
4001-3C,Midsummer Twilight,B7ABB8,https://www.valspar.com/en/colors/browse-colors/lowes/purple/midsummer-twilight-4001-3c,42.54,183,171,184,B7ABB8,
8004-44C,Blue Echo,A4B1C1,https://www.valspar.com/en/colors/browse-colors/lowes/purple/blue-echo-8004-44c,43.0,164,177,193,A4B1C1,
8003-48C,Soul Sister,ACAEC4,https://www.valspar.com/en/colors/browse-colors/lowes/purple/soul-sister-8003-48c,43.0,172,174,196,ACAEC4,
4002-7C,Purple Freedom,A6ABC6,https://www.valspar.com/en/colors/browse-colors/lowes/purple/purple-freedom-4002-7c,41.461,166,171,198,A6ABC6,
8003-47C,Bonnie Blue,A3ABC5,https://www.valspar.com/en/colors/browse-colors/lowes/purple/bonnie-blue-8003-47c,41.0,163,171,197,A3ABC5,
1003-3C,La La Love,C49BBF,https://www.valspar.com/en/colors/browse-colors/lowes/purple/la-la-love-1003-3c,38.989,196,155,191,C49BBF,
1004-8A,Bedroom Plum,BAA0A7,https://www.valspar.com/en/colors/browse-colors/lowes/purple/bedroom-plum-1004-8a,38.147,186,160,167,BAA0A7,
4003-7C,Heartsong,8DA6CA,https://www.valspar.com/en/colors/browse-colors/lowes/purple/heartsong-4003-7c,37.287,141,166,202,8DA6CA,
4002-8A,Sweet Violet,98A0C1,https://www.valspar.com/en/colors/browse-colors/lowes/purple/sweet-violet-4002-8a,35.684,152,160,193,98A0C1,
8001-47D,Fields of Heather,959CCD,https://www.valspar.com/en/colors/browse-colors/lowes/purple/fields-of-heather-8001-47d,35.0,149,156,205,959CCD,
8004-45D,Moonlight Stroll,99A0B2,https://www.valspar.com/en/colors/browse-colors/lowes/purple/moonlight-stroll-8004-45d,35.0,153,160,178,99A0B2,
8001-48D,Purpleheart,A199C7,https://www.valspar.com/en/colors/browse-colors/lowes/purple/purpleheart-8001-48d,34.0,161,153,199,A199C7,
1002-7C,Dusty Lavender,AD96A3,https://www.valspar.com/en/colors/browse-colors/lowes/purple/dusty-lavender-1002-7c,33.24,173,150,163,AD96A3,
4001-4A,Native Lilac,A697A6,https://www.valspar.com/en/colors/browse-colors/lowes/purple/native-lilac-4001-4a,32.76,166,151,166,A697A6,
4004-3C,Acier Tint,909DAC,https://www.valspar.com/en/colors/browse-colors/lowes/purple/acier-tint-4004-3c,33.109,144,157,172,909DAC,
1001-5C,Iris Blossom,A091B3,https://www.valspar.com/en/colors/browse-colors/lowes/purple/iris-blossom-1001-5c,30.975,160,145,179,A091B3,
8003-47D,House of Owen,8E96B5,https://www.valspar.com/en/colors/browse-colors/lowes/purple/house-of-owen-8003-47d,31.0,142,150,181,8E96B5,
1001-3C,Gleeful Joy,A18CB0,https://www.valspar.com/en/colors/browse-colors/lowes/purple/gleeful-joy-1001-3c,29.442,161,140,176,A18CB0,
8003-48D,Macaw,8E91AB,https://www.valspar.com/en/colors/browse-colors/lowes/purple/macaw-8003-48d,29.0,142,145,171,8E91AB,
4003-8A,Enchanted Evening,7893BF,https://www.valspar.com/en/colors/browse-colors/lowes/purple/enchanted-evening-4003-8a,28.616,120,147,191,7893BF,
1004-7C,Mellow Mauve,A1878E,https://www.valspar.com/en/colors/browse-colors/lowes/purple/mellow-mauve-1004-7c,27.008,161,135,142,A1878E,
4005-10B,Blue Shock,6E92C8,https://www.valspar.com/en/colors/browse-colors/lowes/purple/blue-shock-4005-10b,28.052,110,146,200,6E92C8,
4001-10B,Berries Galore,AB7DB2,https://www.valspar.com/en/colors/browse-colors/lowes/purple/berries-galore-4001-10b,26.656,171,125,178,AB7DB2,
1003-3B,Purple Stripe,A977A2,https://www.valspar.com/en/colors/browse-colors/lowes/purple/purple-stripe-1003-3b,24.151,169,119,162,A977A2,
8004-2D,Sunrise Over Tahiti,9A898D,https://www.valspar.com/en/colors/browse-colors/lowes/purple/sunrise-over-tahiti-8004-2d,27.0,154,137,141,9A898D,
4002-10B,Plum Burst,997BB5,https://www.valspar.com/en/colors/browse-colors/lowes/purple/plum-burst-4002-10b,24.207,153,123,181,997BB5,
1004-3B,So Long Shadow,AF7193,https://www.valspar.com/en/colors/browse-colors/lowes/purple/so-long-shadow-1004-3b,22.943,175,113,147,AF7193,
8001-45F,Cobalt Glow,5985C0,https://www.valspar.com/en/colors/browse-colors/lowes/purple/cobalt-glow-8001-45f,23.0,89,133,192,5985C0,
1001-5B,Purple Hills,887CA1,https://www.valspar.com/en/colors/browse-colors/lowes/purple/purple-hills-1001-5b,22.348,136,124,161,887CA1,
4004-10B,Simply Purple,6C7CB8,https://www.valspar.com/en/colors/browse-colors/lowes/purple/simply-purple-4004-10b,21.071,108,124,184,6C7CB8,
1001-3B,Purple Phantom,88749E,https://www.valspar.com/en/colors/browse-colors/lowes/purple/purple-phantom-1001-3b,20.104,136,116,158,88749E,
4004-4A,Window Screen,717F90,https://www.valspar.com/en/colors/browse-colors/lowes/purple/window-screen-4004-4a,20.666,113,127,144,717F90,
4002-8B,Positively Purple,71799F,https://www.valspar.com/en/colors/browse-colors/lowes/purple/positively-purple-4002-8b,19.599,113,121,159,71799F,
8001-2E,Pishposh,966E9C,https://www.valspar.com/en/colors/browse-colors/lowes/purple/pishposh-8001-2e,20.0,150,110,156,966E9C,
1002-7B,Plum Legacy,8B717F,https://www.valspar.com/en/colors/browse-colors/lowes/purple/plum-legacy-1002-7b,18.802,139,113,127,8B717F,
4003-8B,Bedtime Story,58739B,https://www.valspar.com/en/colors/browse-colors/lowes/purple/bedtime-story-4003-8b,16.612,88,115,155,58739B,
4003-4B,Seattle Haze,6D7686,https://www.valspar.com/en/colors/browse-colors/lowes/purple/seattle-haze-4003-4b,17.874,109,118,134,6D7686,
4001-4B,Classical Violet,806F7D,https://www.valspar.com/en/colors/browse-colors/lowes/purple/classical-violet-4001-4b,17.346,128,111,125,806F7D,
1001-7B,Simple Plum,7C6C72,https://www.valspar.com/en/colors/browse-colors/lowes/purple/simple-plum-1001-7b,16.146,124,108,114,7C6C72,
