name,code,r,g,b,hex,brand,url
"TOASTED SESAME","PPG1099-5","175","154","115","#AF9A73","PPG","/color/color-families/yellows/toasted-sesame"
"BEAR HUG","PPG1101-5","172","152","119","#AC9877","PPG","/color/color-families/beiges/bear-hug"
"SADDLE SOAP","PPG1102-5","159","144","110","#9F906E","PPG","/color/color-families/yellows/saddle-soap"
"RATTAN PALM","PPG1027-5","143","135","107","#8F876B","PPG","/color/color-families/neutrals/rattan-palm"
"ONLY OREGANO","PPG11-28","137","135","106","#89876A","PPG","/color/color-families/neutrals/only-oregano"
"AUTUMN GRAY","PPG1028-5","129","127","110","#817F6E","PPG","/color/color-families/neutrals/autumn-gray"
"DARK ASH","PPG1025-5","140","132","117","#8C8475","PPG","/color/color-families/neutrals/dark-ash"
"MEANDER","PPG1029-5","143","140","121","#8F8C79","PPG","/color/color-families/neutrals/meander"
"OYSTER SHELL","PPG14-13","160","145","126","#A0917E","PPG","/color/color-families/neutrals/oyster-shell"
"STONE GRAY","PPG1023-5","159","148","132","#9F9484","PPG","/color/color-families/neutrals/stone-gray"
"STONEHENGE GREIGE","PPG1024-5","167","157","141","#A79D8D","PPG","/color/color-families/neutrals/stonehenge-greige"
"SMOKY SLATE","PPG1028-4","161","161","143","#A1A18F","PPG","/color/color-families/neutrals/smoky-slate"
"ALDABRA","PPG14-28","170","164","146","#AAA492","PPG","/color/color-families/neutrals/aldabra"
"DESERT DUNE","PPG1023-4","181","171","156","#B5AB9C","PPG","/color/color-families/neutrals/desert-dune"
"SHARKSKIN","PPG1025-4","177","170","156","#B1AA9C","PPG","/color/color-families/neutrals/sharkskin"
"OLIVE GRAY","PPG1027-4","175","167","141","#AFA78D","PPG","/color/color-families/neutrals/olive-gray"
"PHOTO GRAY","PPG1029-4","174","173","150","#AEAD96","PPG","/color/color-families/neutrals/photo-gray"
"SCOTTISH MOOR","PPG11-20","173","170","150","#ADAA96","PPG","/color/color-families/neutrals/scottish-moor"
"PRAIRIE DUST","PPG1102-4","185","171","143","#B9AB8F","PPG","/color/color-families/yellows/prairie-dust"
"TRUE KHAKI","PPG14-27","184","174","152","#B8AE98","PPG","/color/color-families/yellows/true-khaki"
"ROCK CLIFFS","PPG1101-4","192","175","146","#C0AF92","PPG","/color/color-families/neutrals/rock-cliffs"
"BEST BEIGE","PPG1085-4","198","180","156","#C6B49C","PPG","/color/color-families/neutrals/best-beige"
"SUMMER SUEDE","PPG14-14","199","184","164","#C7B8A4","PPG","/color/color-families/neutrals/summer-suede"
"DUSTY TRAIL","PPG1097-4","201","187","163","#C9BBA3","PPG","/color/color-families/neutrals/dusty-trail"
"SPICED VINEGAR","PPG1098-4","205","186","153","#CDBA99","PPG","/color/color-families/beiges/spiced-vinegar"
"SUBTLE SUEDE","PPG1099-4","208","189","148","#D0BD94","PPG","/color/color-families/yellows/subtle-suede"
"PONY TAIL","PPG1086-4","210","188","155","#D2BC9B","PPG","/color/color-families/beiges/pony-tail"
"GAIA","PPG14-18","211","188","158","#D3BC9E","PPG","/color/color-families/beiges/gaia"
"CREPE","PPG1094-4","212","188","148","#D4BC94","PPG","/color/color-families/yellows/crepe"
"SANDY PAIL","PPG1104-4","210","192","152","#D2C098","PPG","/color/color-families/yellows/sandy-pail"
"BAGUETTE","PPG12-30","206","186","151","#CEBA97","PPG","/color/color-families/beiges/baguette"
"REAL SIMPLE","PPG1096-4","204","184","150","#CCB896","PPG","/color/color-families/beiges/real-simple"
"EARTHY CANE","PPG1103-4","197","178","139","#C5B28B","PPG","/color/color-families/yellows/earthy-cane"
"DESERT CAMEL","PPG12-16","194","174","136","#C2AE88","PPG","/color/color-families/yellows/desert-camel"
"SOMBER","PPG1093-4","203","180","137","#CBB489","PPG","/color/color-families/yellows/somber"
"CANVAS SATCHEL","PPG12-20","204","184","141","#CCB88D","PPG","/color/color-families/yellows/canvas-satchel"
"CRAFTSMAN GOLD","PPG1092-4","211","183","139","#D3B78B","PPG","/color/color-families/yellows/craftsman-gold"
"SPLASH OF HONEY","PPG1088-4","216","185","140","#D8B98C","PPG","/color/color-families/yellows/splash-of-honey"
"HONEY BUNNY","PPG1090-3","219","184","129","#DBB881","PPG","/color/color-families/yellows/honey-bunny"
"BULLETIN BOARD","PPG12-04","212","181","127","#D4B57F","PPG","/color/color-families/yellows/bulletin-board"
"HUMMUS","PPG16-10","217","188","134","#D9BC86","PPG","/color/color-families/yellows/hummus"
"GOLDEN ECRU","PPG1095-4","216","195","159","#D8C39F","PPG","/color/color-families/yellows/golden-ecru"
"CHALKWARE","PPG1087-4","224","206","183","#E0CEB7","PPG","/color/color-families/beiges/chalkware"
"CHAI TEA LATTE","PPG1089-3","239","215","179","#EFD7B3","PPG","/color/color-families/yellows/chai-tea-latte"
"SUGARED PEARS","PPG1088-3","235","213","183","#EBD5B7","PPG","/color/color-families/yellows/sugared-pears"
"TOFFEE CRUNCH","PPG1207-4","239","206","160","#EFCEA0","PPG","/color/color-families/yellows/toffee-crunch"
"YORK IVORY","PPG15-07","229","202","162","#E5CAA2","PPG","/color/color-families/yellows/york-ivory"
"FAINT FAWN","PPG1089-4","226","197","156","#E2C59C","PPG","/color/color-families/yellows/faint-fawn"
"TRUE BLONDE","PPG12-12","220","196","155","#DCC49B","PPG","/color/color-families/yellows/true-blonde"
"HALO","PPG1091-4","226","195","146","#E2C392","PPG","/color/color-families/yellows/halo"
"LIRA","PPG12-06","226","194","141","#E2C28D","PPG","/color/color-families/yellows/lira"
"HAYLOFT","PPG12-18","224","199","150","#E0C796","PPG","/color/color-families/yellows/hayloft"
"FOOTHILLS","PPG1105-4","225","207","165","#E1CFA5","PPG","/color/color-families/yellows/foothills"
"WAYWARD WIND","PPG1108-4","229","210","149","#E5D295","PPG","/color/color-families/yellows/wayward-wind"
"TAINTED GOLD","PPG11-02","234","215","149","#EAD795","PPG","/color/color-families/yellows/tainted-gold"
"DEMETER","PPG1107-4","236","218","158","#ECDA9E","PPG","/color/color-families/yellows/demeter"
"BUTTERFLY BUSH","PPG1214-4","243","228","167","#F3E4A7","PPG","/color/color-families/yellows/butterfly-bush"
"DOODLE","PPG1204-4","251","220","168","#FBDCA8","PPG","/color/color-families/yellows/doodle"
"HONEY BEE","PPG1205-4","252","223","164","#FCDFA4","PPG","/color/color-families/yellows/honey-bee"
"CORN SILK","PPG12-01","249","228","174","#F9E4AE","PPG","/color/color-families/yellows/corn-silk"
"SAWDUST","PPG1206-4","251","228","175","#FBE4AF","PPG","/color/color-families/yellows/sawdust"
"TWINKLE LITTLE STAR","PPG1211-4","252","231","154","#FCE79A","PPG","/color/color-families/yellows/twinkle-little-star"
"LAZY DAIZY","PPG1212-4","246","235","161","#F6EBA1","PPG","/color/color-families/yellows/lazy-daizy"
"CITRUS PUNCH","PPG1212-5","253","234","131","#FDEA83","PPG","/color/color-families/yellows/citrus-punch"
"CALABASH","PPG1213-5","248","235","151","#F8EB97","PPG","/color/color-families/yellows/calabash"
"GOLDEN STRAW","PPG1213-4","245","237","174","#F5EDAE","PPG","/color/color-families/yellows/golden-straw"
"BUTTER","PPG1213-3","244","238","186","#F4EEBA","PPG","/color/color-families/yellows/butter"
"SUNBEAM","PPG1212-3","245","237","178","#F5EDB2","PPG","/color/color-families/yellows/sunbeam"
"EASY ON THE EYES","PPG1211-3","249","236","182","#F9ECB6","PPG","/color/color-families/yellows/easy-on-the-eyes"
"SHINY SILK","PPG1206-3","247","236","202","#F7ECCA","PPG","/color/color-families/yellows/shiny-silk"
"BARELY BUTTER","PPG1205-3","248","233","194","#F8E9C2","PPG","/color/color-families/yellows/barely-butter"
"WINTER WHEAT","PPG12-05","245","228","191","#F5E4BF","PPG","/color/color-families/yellows/winter-wheat"
"CREAMY CUSTARD","PPG1204-3","249","231","191","#F9E7BF","PPG","/color/color-families/yellows/creamy-custard"
"TO THE RESCUE","PPG12-25","244","228","198","#F4E4C6","PPG","/color/color-families/yellows/to-the-rescue"
"HONEY BEIGE","PPG1207-3","243","226","198","#F3E2C6","PPG","/color/color-families/yellows/honey-beige"
"LINEN TINT","PPG16-09","241","226","198","#F1E2C6","PPG","/color/color-families/yellows/linen-tint"
"BELGIAN WAFFLE","PPG1208-3","243","223","182","#F3DFB6","PPG","/color/color-families/yellows/belgian-waffle"
"DUSTY YELLOW","PPG1209-3","245","222","174","#F5DEAE","PPG","/color/color-families/yellows/dusty-yellow"
"VISIONARY","PPG1210-3","246","224","169","#F6E0A9","PPG","/color/color-families/yellows/visionary"
"BANANA BRULEE","PPG1214-3","247","234","185","#F7EAB9","PPG","/color/color-families/yellows/banana-brulee"
"TURNING OAKLEAF","PPG1107-3","237","225","168","#EDE1A8","PPG","/color/color-families/yellows/turning-oakleaf"
"BUTTER COOKIE","PPG1108-3","240","228","178","#F0E4B2","PPG","/color/color-families/yellows/butter-cookie"
"LIMITLESS","PPG1091-3","240","221","184","#F0DDB8","PPG","/color/color-families/yellows/limitless"
"CORDON BLEU","PPG12-02","240","221","187","#F0DDBB","PPG","/color/color-families/yellows/cordon-bleu"
"MILLET","PPG12-10","240","222","187","#F0DEBB","PPG","/color/color-families/yellows/millet"
"DESERTED BEACH","PPG1104-3","231","219","191","#E7DBBF","PPG","/color/color-families/yellows/deserted-beach"
"AT THE BEACH","PPG12-28","231","217","185","#E7D9B9","PPG","/color/color-families/yellows/at-the-beach"
"ANTIQUE PARCHMENT","PPG1087-3","234","216","193","#EAD8C1","PPG","/color/color-families/beiges/antique-parchment"
"ALPACA WOOL","PPG14-19","228","213","188","#E4D5BC","PPG","/color/color-families/yellows/alpaca-wool"
"ALMOND BRITTLE","PPG1095-3","229","211","185","#E5D3B9","PPG","/color/color-families/yellows/almond-brittle"
"UPBEAT","PPG1106-2","241","217","165","#F1D9A5","PPG","/color/color-families/yellows/upbeat"
"WAVES OF GRAIN","PPG12-07","239","215","171","#EFD7AB","PPG","/color/color-families/yellows/waves-of-grain"
"TUSCAN SUN","PPG12-17","239","215","167","#EFD7A7","PPG","/color/color-families/yellows/tuscan-sun"
"CARAMELIZED PEARS","PPG1105-3","231","213","173","#E7D5AD","PPG","/color/color-families/yellows/caramelized-pears"
"TUSCAN BREAD","PPG1092-3","231","210","173","#E7D2AD","PPG","/color/color-families/yellows/tuscan-bread"
"SPICE IS NICE","PPG1090-2","235","208","164","#EBD0A4","PPG","/color/color-families/yellows/spice-is-nice"
"ANTIQUE CREAM","PPG12-11","229","202","158","#E5CA9E","PPG","/color/color-families/yellows/antique-cream"
"FAMILY TIES","PPG12-29","226","208","173","#E2D0AD","PPG","/color/color-families/yellows/family-ties"
"HEARTH","PPG1093-3","225","204","166","#E1CCA6","PPG","/color/color-families/yellows/hearth"
"NEUTRAL BEIGE","PPG12-31","223","204","166","#DFCCA6","PPG","/color/color-families/yellows/neutral-beige"
"BAKED BREAD","PPG1100-3","218","203","169","#DACBA9","PPG","/color/color-families/yellows/baked-bread"
"SOFT SUEDE","PPG1103-3","216","203","173","#D8CBAD","PPG","/color/color-families/beiges/soft-suede-1"
"BIRCH BEIGE","PPG1094-3","217","195","161","#D9C3A1","PPG","/color/color-families/beiges/birch-beige"
"COOKIE DOUGH","PPG1096-3","220","202","168","#DCCAA8","PPG","/color/color-families/beiges/cookie-dough"
"ALMOND CREAM","PPG1086-3","225","207","178","#E1CFB2","PPG","/color/color-families/beiges/almond-cream"
"LOOFAH","PPG1094-2","227","211","181","#E3D3B5","PPG","/color/color-families/beiges/loofah"
"SANDCASTLE SYMPHONY","PPG12-32","232","215","184","#E8D7B8","PPG","/color/color-families/beiges/sandcastle-symphony"
"SERIOUSLY SAND","PPG1085-3","220","204","180","#DCCCB4","PPG","/color/color-families/neutrals/seriously-sand"
"ARMADILLO","PPG14-17","215","200","177","#D7C8B1","PPG","/color/color-families/neutrals/armadillo"
"TOASTED ALMOND","PPG1097-3","218","207","186","#DACFBA","PPG","/color/color-families/neutrals/toasted-almond"
"SUMMER WHEAT","PPG14-10","217","205","181","#D9CDB5","PPG","/color/color-families/neutrals/summer-wheat"
"SAND FOSSIL","PPG1098-3","222","207","179","#DECFB3","PPG","/color/color-families/beiges/sand-fossil"
"LOVELY LINEN","PPG1099-3","219","206","172","#DBCEAC","PPG","/color/color-families/yellows/lovely-linen"
"SKIPPING STONE","PPG1027-2","208","203","182","#D0CBB6","PPG","/color/color-families/neutrals/skipping-stone"
"FRENCH GRAY LINEN","PPG1029-3","202","200","182","#CAC8B6","PPG","/color/color-families/neutrals/french-gray-linen"
"HIDEAWAY","PPG14-26","200","192","170","#C8C0AA","PPG","/color/color-families/yellows/hideaway"
"STYLISH","PPG1101-3","206","193","165","#CEC1A5","PPG","/color/color-families/neutrals/stylish"
"DANCING DOLPHIN","PPG1102-3","196","186","161","#C4BAA1","PPG","/color/color-families/yellows/dancing-dolphin"
"PINE CRUSH","PPG1028-3","183","184","165","#B7B8A5","PPG","/color/color-families/neutrals/pine-crush"
"HEAVY HAMMOCK","PPG1027-3","190","185","162","#BEB9A2","PPG","/color/color-families/neutrals/heavy-hammock"
"ASHEN","PPG1023-3","201","191","178","#C9BFB2","PPG","/color/color-families/neutrals/ashen"
"STONINGTON","PPG15-25","200","188","171","#C8BCAB","PPG","/color/color-families/neutrals/stonington"
"GREAT GRAY","PPG15-28","203","193","180","#CBC1B4","PPG","/color/color-families/neutrals/great-gray"
"MOTH GRAY","PPG1024-4","209","201","186","#D1C9BA","PPG","/color/color-families/neutrals/moth-gray"
"OSTRICH FEATHER","PPG14-32","206","199","184","#CEC7B8","PPG","/color/color-families/neutrals/ostrich-feather"
"WHISKERS","PPG1025-3","209","204","194","#D1CCC2","PPG","/color/color-families/neutrals/whiskers"
"CRUSHED SILK","PPG1024-3","216","207","190","#D8CFBE","PPG","/color/color-families/neutrals/crushed-silk"
"COOL CONCRETE","PPG1023-2","217","208","193","#D9D0C1","PPG","/color/color-families/neutrals/cool-concrete"
"WHEAT SHEAF","PPG14-21","223","212","196","#DFD4C4","PPG","/color/color-families/neutrals/wheat-sheaf"
"ANTIQUE WHITE","PPG1024-2","225","218","202","#E1DACA","PPG","/color/color-families/neutrals/antique-white"
"IRRESISTIBLE","PPG1094-1","230","221","198","#E6DDC6","PPG","/color/color-families/beiges/irresistible"
"SILENT SMOKE","PPG1025-2","219","215","206","#DBD7CE","PPG","/color/color-families/neutrals/silent-smoke"
"COCOON","PPG1027-1","222","219","204","#DEDBCC","PPG","/color/color-families/neutrals/cocoon"
"STATIC","PPG14-11","213","211","195","#D5D3C3","PPG","/color/color-families/neutrals/static"
"WITH A TWIST","PPG1028-2","209","209","187","#D1D1BB","PPG","/color/color-families/neutrals/with-a-twist"
"VEIL OF DUSK","PPG1029-2","218","216","201","#DAD8C9","PPG","/color/color-families/neutrals/veil-of-dusk"
"FOSSIL STONE","PPG1102-2","227","221","204","#E3DDCC","PPG","/color/color-families/beiges/fossil-stone"
"ALMOND PASTE","PPG1103-2","229","219","197","#E5DBC5","PPG","/color/color-families/beiges/almond-paste"
"SUGAR COOKIE","PPG1101-2","229","221","200","#E5DDC8","PPG","/color/color-families/neutrals/sugar-cookie"
"VANILLA LOVE","PPG1099-2","230","224","204","#E6E0CC","PPG","/color/color-families/yellows/vanilla-love"
"HEAVY CREAM","PPG1098-2","232","221","198","#E8DDC6","PPG","/color/color-families/beiges/heavy-cream"
"CAMEL TAN","PPG12-13","232","219","196","#E8DBC4","PPG","/color/color-families/beiges/camel-tan"
"SOUTHERN BREEZE","PPG1097-2","228","223","209","#E4DFD1","PPG","/color/color-families/neutrals/southern-breeze"
"SCOTCH MIST","PPG14-07","224","219","205","#E0DBCD","PPG","/color/color-families/neutrals/scotch-mist"
"BONE WHITE","PPG1085-2","228","217","197","#E4D9C5","PPG","/color/color-families/neutrals/bone-white"
"BOTANY BEIGE","PPG15-27","229","218","200","#E5DAC8","PPG","/color/color-families/neutrals/botany-beige"
"ETHEREAL","PPG1088-2","238","222","199","#EEDEC7","PPG","/color/color-families/yellows/ethereal"
"BRANDIED PEARS","PPG1086-2","234","226","209","#EAE2D1","PPG","/color/color-families/beiges/brandied-pears"
"MOROCCO SAND","PPG1096-2","236","227","204","#ECE3CC","PPG","/color/color-families/whites/morocco-sand"
"ABBEY WHITE","PPG1104-2","235","229","208","#EBE5D0","PPG","/color/color-families/whites/abbey-white"
"ADOBE WHITE","PPG1100-2","242","236","217","#F2ECD9","PPG","/color/color-families/whites/adobe-white"
"FUZZY SHEEP","PPG1105-2","240","233","209","#F0E9D1","PPG","/color/color-families/yellows/fuzzy-sheep"
"SOLEIL","PPG1093-2","240","229","199","#F0E5C7","PPG","/color/color-families/yellows/soleil"
"GLAZED PEARS","PPG1095-2","239","227","210","#EFE3D2","PPG","/color/color-families/yellows/glazed-pears"
"PEARL","PPG1087-2","239","229","217","#EFE5D9","PPG","/color/color-families/beiges/pearl"
"MAGNOLIA SPRAY","PPG1089-2","246","230","203","#F6E6CB","PPG","/color/color-families/yellows/magnolia-spray"
"MESA BEIGE","PPG1092-2","242","235","214","#F2EBD6","PPG","/color/color-families/yellows/mesa-beige"
"CRESCENT MOON","PPG1091-2","241","233","207","#F1E9CF","PPG","/color/color-families/yellows/crescent-moon"
"GENTLE GLOW","PPG1210-2","246","229","185","#F6E5B9","PPG","/color/color-families/yellows/gentle-glow"
"SAUSALITO","PPG1209-2","244","229","197","#F4E5C5","PPG","/color/color-families/yellows/sausalito"
"SPICE DELIGHT","PPG1208-2","243","233","207","#F3E9CF","PPG","/color/color-families/yellows/spice-delight"
"RICE CAKE","PPG12-09","241","231","206","#F1E7CE","PPG","/color/color-families/yellows/rice-cake"
"GOLDEN MUSHROOM","PPG1207-2","244","232","209","#F4E8D1","PPG","/color/color-families/yellows/golden-mushroom"
"VANILLA WAFER","PPG1204-2","243","234","210","#F3EAD2","PPG","/color/color-families/yellows/vanilla-wafer"
"SOFT CREAM","PPG1205-2","245","239","214","#F5EFD6","PPG","/color/color-families/yellows/soft-cream"
"SILK SAILS","PPG1206-2","246","238","205","#F6EECD","PPG","/color/color-families/yellows/silk-sails"
"HEAVENLY HAZE","PPG1211-2","243","239","205","#F3EFCD","PPG","/color/color-families/yellows/heavenly-haze"
"BANANA PUDDING","PPG1212-2","244","239","195","#F4EFC3","PPG","/color/color-families/yellows/banana-pudding"
"SILK STAR","PPG1108-2","245","238","198","#F5EEC6","PPG","/color/color-families/yellows/silk-star"
"JOYFUL","PPG1107-2","246","238","192","#F6EEC0","PPG","/color/color-families/yellows/joyful"
"BLONDE BEAUTY","PPG1213-2","242","239","205","#F2EFCD","PPG","/color/color-families/yellows/blonde-beauty"
"SAIL CLOTH","PPG1213-1","240","240","224","#F0F0E0","PPG","/color/color-families/whites/sail-cloth"
"CAPRI CREAM","PPG1212-1","241","240","214","#F1F0D6","PPG","/color/color-families/yellows/capri-cream"
"GOOD GRACES","PPG1211-1","243","240","214","#F3F0D6","PPG","/color/color-families/yellows/good-graces"
"LOTUS FLOWER","PPG1206-1","244","240","218","#F4F0DA","PPG","/color/color-families/whites/lotus-flower"
"COMBED COTTON","PPG1205-1","244","240","222","#F4F0DE","PPG","/color/color-families/whites/combed-cotton"
"SPICE IVORY","PPG1204-1","244","238","220","#F4EEDC","PPG","/color/color-families/yellows/spice-ivory"
"CANDLELIT BEIGE","PPG1207-1","241","237","224","#F1EDE0","PPG","/color/color-families/whites/candlelit-beige"
"ACCOLADE","PPG1208-1","241","238","226","#F1EEE2","PPG","/color/color-families/whites/accolade"
"WINTER MOOD","PPG14-16","239","236","226","#EFECE2","PPG","/color/color-families/whites/winter-mood"
"SATIN WEAVE","PPG1209-1","243","237","217","#F3EDD9","PPG","/color/color-families/yellows/satin-weave"
"CRISP CANDLELIGHT","PPG1210-1","244","235","208","#F4EBD0","PPG","/color/color-families/yellows/crisp-candlelight"
"GOLDEN FLEECE","PPG1214-2","240","234","210","#F0EAD2","PPG","/color/color-families/yellows/golden-fleece"
"CAKE BATTER","PPG1214-1","240","237","219","#F0EDDB","PPG","/color/color-families/whites/cake-batter"
"OYSTER CRACKER","PPG1108-1","244","240","210","#F4F0D2","PPG","/color/color-families/yellows/oyster-cracker"
"MINIMAL","PPG1107-1","243","238","205","#F3EECD","PPG","/color/color-families/yellows/minimal"
"PERFECT SOLUTION","PPG1093-1","242","237","215","#F2EDD7","PPG","/color/color-families/yellows/perfect-solution"
"CANDLEWICK","PPG1091-1","242","235","211","#F2EBD3","PPG","/color/color-families/yellows/candlewick"
"MAIDEN HAIR","PPG1106-1","245","233","202","#F5E9CA","PPG","/color/color-families/yellows/maiden-hair"
"PITA BREAD","PPG1089-1","245","231","210","#F5E7D2","PPG","/color/color-families/yellows/pita-bread"
"ANGEL FOOD","PPG1088-1","240","232","217","#F0E8D9","PPG","/color/color-families/yellows/angel-food"
"PURITY","PPG14-20","239","233","218","#EFE9DA","PPG","/color/color-families/yellows/purity"
"EDELWEISS","PPG14-23","238","232","217","#EEE8D9","PPG","/color/color-families/yellows/edelweiss"
"MADONNA LILY","PPG1087-1","238","230","219","#EEE6DB","PPG","/color/color-families/beiges/madonna-lily"
"PARCHMENT PAPER","PPG1095-1","241","232","216","#F1E8D8","PPG","/color/color-families/yellows/parchment-paper"
"MAGNOLIA BLOSSOM","PPG1090-1","244","231","206","#F4E7CE","PPG","/color/color-families/yellows/magnolia-blossom"
"CREAMY WHITE","PPG1105-1","240","233","214","#F0E9D6","PPG","/color/color-families/yellows/creamy-white"
"WHITE ROCK","PPG1104-1","238","233","217","#EEE9D9","PPG","/color/color-families/whites/white-rock"
"IVORY TOWER","PPG1103-1","240","234","218","#F0EADA","PPG","/color/color-families/beiges/ivory-tower"
"JEWEL WHITE","PPG14-12","238","234","218","#EEEADA","PPG","/color/color-families/beiges/jewel-white"
"INSTANT RELIEF","PPG1096-1","237","231","210","#EDE7D2","PPG","/color/color-families/yellows/instant-relief"
"BLANK CANVAS","PPG1085-1","234","228","214","#EAE4D6","PPG","/color/color-families/neutrals/blank-canvas"
"OFF WHITE","PPG1024-1","232","228","214","#E8E4D6","PPG","/color/color-families/neutrals/off-white"
"OATMEAL","PPG1023-1","231","227","214","#E7E3D6","PPG","/color/color-families/neutrals/oatmeal"
"COLD FOAM","PPG1097-1","233","229","215","#E9E5D7","PPG","/color/color-families/neutrals/cold-foam"
"ALWAYS ALMOND","PPG1099-1","235","229","210","#EBE5D2","PPG","/color/color-families/yellows/always-almond"
"CHINA WHITE","PPG1101-1","234","230","217","#EAE6D9","PPG","/color/color-families/neutrals/china-white"
"SILVERY MOON","PPG1029-1","230","229","220","#E6E5DC","PPG","/color/color-families/neutrals/silvery-moon"
"HINT OF PINE","PPG1028-1","229","231","213","#E5E7D5","PPG","/color/color-families/neutrals/hint-of-pine"
"ENDURING ICE","PPG1102-1","235","232","219","#EBE8DB","PPG","/color/color-families/beiges/enduring-ice"
"GARLIC CLOVE","PPG18-09","236","233","221","#ECE9DD","PPG","/color/color-families/beiges/garlic-clove"
"HORSERADISH","PPG1086-1","238","234","221","#EEEADD","PPG","/color/color-families/beiges/horseradish"
"MACAROON CREAM","PPG15-05","239","235","222","#EFEBDE","PPG","/color/color-families/beiges/macaroon-cream"
"MILK PAINT","PPG1098-1","239","233","217","#EFE9D9","PPG","/color/color-families/beiges/milk-paint"
"COMMERCIAL WHITE","PPG1025-1","237","236","230","#EDECE6","PPG","/color/color-families/neutrals/commercial-white"
"QUEEN ANNE'S LACE","PPG1092-1","242","238","222","#F2EEDE","PPG","/color/color-families/yellows/queen-anne-s-lace"
"WHITE CHIP","PPG15-06","245","240","226","#F5F0E2","PPG","/color/color-families/yellows/white-chip"
"MOTHER OF PEARL","PPG1100-1","242","239","225","#F2EFE1","PPG","/color/color-families/whites/mother-of-pearl"
"CRUMB COOKIE","PPG18-01","242","240","230","#F2F0E6","PPG","/color/color-families/neutrals/crumb-cookie"
"ATRIUM WHITE","PPG1020-1","241","238","228","#F1EEE4","PPG","/color/color-families/neutrals/atrium-white"
"SUMMER LILY","PPG1191-1","243","236","231","#F3ECE7","PPG","/color/color-families/oranges/summer-lily"
"GYPSUM","PPG1006-1","238","237","228","#EEEDE4","PPG","/color/color-families/neutrals/gypsum"
"LOTUS PETAL","PPG1073-1","242","233","220","#F2E9DC","PPG","/color/color-families/oranges/lotus-petal"
"LINEN RUFFLE","PPG1075-1","239","235","227","#EFEBE3","PPG","/color/color-families/neutrals/linen-ruffle"
"PASTEL PAPER","PPG18-11","243","234","227","#F3EAE3","PPG","/color/color-families/oranges/pastel-paper"
"ALMOND ROCA","PPG1072-1","240","232","224","#F0E8E0","PPG","/color/color-families/oranges/almond-roca"
"CREAM PUFF","PPG1078-1","238","233","220","#EEE9DC","PPG","/color/color-families/beiges/cream-puff"
"SUGAR SOAP","PPG1084-1","239","232","220","#EFE8DC","PPG","/color/color-families/beiges/sugar-soap"
"PEARLS AND LACE","PPG1074-1","238","230","219","#EEE6DB","PPG","/color/color-families/neutrals/pearls-and-lace"
"DOGWOOD BLOSSOM","PPG14-24","233","230","221","#E9E6DD","PPG","/color/color-families/neutrals/dogwood-blossom"
"IRISH CREAM","PPG1061-1","239","231","223","#EFE7DF","PPG","/color/color-families/beiges/irish-cream"
"SIESTA SANDS","PPG1066-1","241","230","224","#F1E6E0","PPG","/color/color-families/oranges/siesta-sands"
"BUTTER ICING","PPG1062-1","239","227","217","#EFE3D9","PPG","/color/color-families/oranges/butter-icing"
"CHANTILLY LACE","PPG1065-1","241","226","222","#F1E2DE","PPG","/color/color-families/oranges/chantilly-lace"
"STRING OF PEARLS","PPG1079-1","235","227","216","#EBE3D8","PPG","/color/color-families/beiges/string-of-pearls"
"BERRY FROST","PPG1016-1","235","222","215","#EBDED7","PPG","/color/color-families/oranges/berry-frost"
"PINE HUTCH","PPG1067-1","236","219","210","#ECDBD2","PPG","/color/color-families/oranges/pine-hutch"
"SOUTH PEAK","PPG1071-1","234","223","210","#EADFD2","PPG","/color/color-families/oranges/south-peak"
"FOCUS","PPG1008-1","229","224","210","#E5E0D2","PPG","/color/color-families/neutrals/focus"
"PARAFFIN","PPG14-31","229","225","216","#E5E1D8","PPG","/color/color-families/neutrals/paraffin"
"HOURGLASS","PPG1022-1","229","224","213","#E5E0D5","PPG","/color/color-families/neutrals/hourglass"
"MOUNTAIN GRAY","PPG1021-1","232","227","219","#E8E3DB","PPG","/color/color-families/neutrals/mountain-gray"
"FUZZY UNICORN","PPG1076-1","234","227","219","#EAE3DB","PPG","/color/color-families/neutrals/fuzzy-unicorn"
"WILLOW SPRINGS","PPG1007-1","231","230","224","#E7E6E0","PPG","/color/color-families/neutrals/willow-springs"
"BELLEEK","PPG18-25","244","229","210","#F4E5D2","PPG","/color/color-families/oranges/belleek"
"ELEGANT IVORY","PPG1081-1","241","230","214","#F1E6D6","PPG","/color/color-families/oranges/elegant-ivory"
"PERCALE","PPG1083-1","240","232","221","#F0E8DD","PPG","/color/color-families/oranges/percale"
"EURO LINEN","PPG1083-2","242","232","219","#F2E8DB","PPG","/color/color-families/oranges/euro-linen"
"SWEET GARDENIA","PPG1068-1","239","228","218","#EFE4DA","PPG","/color/color-families/oranges/sweet-gardenia"
"POLO TAN","PPG1063-1","244","229","221","#F4E5DD","PPG","/color/color-families/oranges/polo-tan"
"CHAMPAGNE ICE","PPG1192-1","243","229","220","#F3E5DC","PPG","/color/color-families/oranges/champagne-ice"
"GRANDDAD'S GIRL","PPG18-12","244","228","217","#F4E4D9","PPG","/color/color-families/oranges/granddad-s-girl"
"ALYSSA","PPG1199-1","244","226","214","#F4E2D6","PPG","/color/color-families/oranges/alyssa"
"CHINA DOLL","PPG1200-1","243","228","213","#F3E4D5","PPG","/color/color-families/oranges/china-doll"
