code,hex,collection,name,description,lrv,usage,url
DE6054,#937067,Perfect Palette,PRAIRIE DOG,,,,https://www.dunnedwards.com/colors/browser/de6054/
DE6055,#7E5C52,Perfect Palette,WILD WEST,,,,https://www.dunnedwards.com/colors/browser/de6055/
DE6056,#705046,Perfect Palette,BUFFALO HERD,,,,https://www.dunnedwards.com/colors/browser/de6056/
DE6057,#ECE5E1,Perfect Palette,RAINDROPS,,,,https://www.dunnedwards.com/colors/browser/de6057/
DE6058,#DCD3CE,Perfect Palette,THICK FOG,,,,https://www.dunnedwards.com/colors/browser/de6058/
DE6059,#C5B9B4,Perfect Palette,CHOCOLATE MILK,Your walls will slurp up this cozy color! Chocolate Milk is a light taupe paint color that feels playful and casual. This warm neutral works well with many different design styles.,,,https://www.dunnedwards.com/colors/browser/de6059/
DE6060,#A79994,Perfect Palette,TWILIGHT TAUPE,,,,https://www.dunnedwards.com/colors/browser/de6060/
DE6061,#897870,Perfect Palette,RIVER ROCKS,"A dark taupe paint color chalked with a touch of gray, River Rocks feels naturally sophisticated and easy. It is a deeply soothing brown that works well with a Modern Farmhouse or Vintage Library aesthetic.",,,https://www.dunnedwards.com/colors/browser/de6061/
DE6062,#726259,Perfect Palette,TEA BAG,,,,https://www.dunnedwards.com/colors/browser/de6062/
DE6063,#5E4F46,Perfect Palette,BLACK WALNUT,"Black Walnut is a dark blackened brown color with a hint of red undertones and part of the Warm Neutrals Collection. Evoking the smoky richness of the natural black walnut tree, this hue is ideal for interiors and exteriors. Pair with cool whites and lighter taupes for a monochrome color palette.",,,https://www.dunnedwards.com/colors/browser/de6063/
DE6064,#F5ECE7,Perfect Palette,WINDMILL,,,,https://www.dunnedwards.com/colors/browser/de6064/
DE6065,#E8DCD5,Perfect Palette,STUDIO WHITE,,,,https://www.dunnedwards.com/colors/browser/de6065/
DE6066,#D5C6BD,Perfect Palette,DESERT ROCK,"Soft taupe brown paint color with a hint of red and yellow, this warm neutral evokes a natural and cozy feeling.",,,https://www.dunnedwards.com/colors/browser/de6066/
DE6067,#BCAA9F,Perfect Palette,CRUSHED STONE,,,,https://www.dunnedwards.com/colors/browser/de6067/
DE6218,#F4F0E8,Perfect Palette,ANTIQUE PAPER,"Antique Paper is a subtle off-white color with a hint of green and part of our Cool Neutrals Collection. With a slightly warmer appearance and less gray infusions, this color sets the scene for adding other sand hues and soft influences of nature to create harmony and balance within a home. Pair with darker greiges, butter and sage for the influence of Cottagecore aesthetic.",,,https://www.dunnedwards.com/colors/browser/de6218/
DE6219,#E7E2D6,Perfect Palette,CRYSTAL HAZE,"Crystal Haze is a light greige color with a touch of green undertone and part of our Cool Neutrals Collection. Timeless and classic, try Crystal Haze as a whole home color that will work with any design aesthetic.",,,https://www.dunnedwards.com/colors/browser/de6219/
DE6220,#D4CEBF,Perfect Palette,POROUS STONE,"Porous Stone is a grounded light warm gray color dusted with green and part of our Cool Neutrals Collection. Inspired by nature, this timeless neutral color feels sophisticated yet harmonious with almost any design style. Pair with sage green and sky blue for a beachside cottage color palette.",,,https://www.dunnedwards.com/colors/browser/de6220/
DE6221,#BBB3A2,Perfect Palette,FLINTSTONE,"Flintstone is a midtone mossy greige color with a hint of green and part of our Cool Neutrals Collection. Reminiscent of a shifting landscape, this color is a versatile neutral that works well in almost every environment and is ideal for exteriors, doors, trim work and kitchen cabinetry. Pair with neutral whites, leathers and warm woods for a touch of bohemian aesthetic.",,,https://www.dunnedwards.com/colors/browser/de6221/
DE6222,#9F947D,Perfect Palette,WEATHER BOARD,,,,https://www.dunnedwards.com/colors/browser/de6222/
DE6223,#857A64,Perfect Palette,MISSION TRAIL,,,,https://www.dunnedwards.com/colors/browser/de6223/
DE6224,#726854,Perfect Palette,TREASURE CHEST,,,,https://www.dunnedwards.com/colors/browser/de6224/
DE6225,#F4F1EB,Perfect Palette,FOSSIL,"Fossil color is a light, whitened taupe gray and part of our Cool Neutrals Collection. This light, cool color is a great choice for contemporary spaces such as lofts and modern, beach homes to bounce off the natural light.",,,https://www.dunnedwards.com/colors/browser/de6225/
DE6226,#E7E3DB,Perfect Palette,FOGGY DAY,"Foggy Day color is a light, misty warm gray with a hint of green and part of our Cool Neutrals collection. Inspired by the cool wintry days, blanketed by fog and mist. Foggy Day is a sophisticated neutral and easy to bring into the interiors, complementing a variety of other colors in both warm and cool tones.",,,https://www.dunnedwards.com/colors/browser/de6226/
DE6227,#D4D0C5,Perfect Palette,MUSLIN,Muslin color is a light warm greige with a slight green undertone and part of our Cool Neutrals collection. This effortlessly stylish neutral works well with many design styles and pairs well with both cool and warm color palettes.,,,https://www.dunnedwards.com/colors/browser/de6227/
DE6228,#BAB6A9,Perfect Palette,PLAY ON GRAY,Play on Gray is a mid tone warm gray color with a tinge of green and part of our Cool Neutrals Collection. This timeless shade of gray has endless appeal with a variety of design styles. Pair Play on Gray with rust and cream for a traditional interior or exterior color scheme.,,,https://www.dunnedwards.com/colors/browser/de6228/
DE6229,#9C9584,Perfect Palette,CALICO ROCK,Embrace the organic lifestyle. Calico Rock is a dusty green-gray paint color. This timeless and sophisticated cool neutral brings the great outdoors to you.,,,https://www.dunnedwards.com/colors/browser/de6229/
DE6230,#817A69,Perfect Palette,CENTER RIDGE,"Center Ridge is a deep, earthy warm gray-green with a touch of yellow with an enriching, comfortable quality. Organic and nature-inspired, Center Ridge is a splendid choice for modern and bungalow home styles. Pair with other light, muted gray-greens for a monochromatic touch or add a splash of apricot and lemon for true outdoor inspiration.",,,https://www.dunnedwards.com/colors/browser/de6230/
DE6231,#6C6556,Perfect Palette,SHAKER GRAY,,,,https://www.dunnedwards.com/colors/browser/de6231/
DE6232,#EDE9DD,Perfect Palette,ABSTRACT WHITE,,,,https://www.dunnedwards.com/colors/browser/de6232/
DE6233,#DCD8C7,Perfect Palette,LIMESTONE,"Limestone color is a light stone gray-green and part of our Cool Neutrals collection. A classic, well-balanced neutral that goes with any design style, try Limestone on the exterior or interior of your home paired with other richer greens and neutrals for classic elegance.",,,https://www.dunnedwards.com/colors/browser/de6233/
DE6234,#C5C0AC,Perfect Palette,SERENE THOUGHT,Serene Thought paint color is a muted warm gray with a touch of olive green. Its understated earthy tone creates a soft look and is perfect as a backdrop for vintage-inspired designs.,,,https://www.dunnedwards.com/colors/browser/de6234/
DE6235,#AAA388,Perfect Palette,NORTHGATE GREEN,,,,https://www.dunnedwards.com/colors/browser/de6235/
DE6236,#8F886C,Perfect Palette,WILDERNESS,,,,https://www.dunnedwards.com/colors/browser/de6236/
DE6237,#7D775D,Perfect Palette,DENALI GREEN,,,,https://www.dunnedwards.com/colors/browser/de6237/
DE6238,#6F6A52,Perfect Palette,SPRUCE WOODS,,,,https://www.dunnedwards.com/colors/browser/de6238/
DE6239,#F3F0E8,Perfect Palette,LATTE FROTH,"Latte Froth color is a delicate, creamy off-white with a touch of warmth, reminiscent of frothy milk in a latte. This light and airy color is ideal for brightening up spaces and adding a subtle, sophisticated elegance to any room.",,,https://www.dunnedwards.com/colors/browser/de6239/
DE6240,#E6E3D8,Perfect Palette,WATERMIST,,,,https://www.dunnedwards.com/colors/browser/de6240/
DE6241,#D2CFC1,Perfect Palette,LUNAR LANDING,,,,https://www.dunnedwards.com/colors/browser/de6241/
DE6242,#B9B5A4,Perfect Palette,WELLS GRAY,,,,https://www.dunnedwards.com/colors/browser/de6242/
DE6243,#9C9680,Perfect Palette,UNION SPRINGS,,,,https://www.dunnedwards.com/colors/browser/de6243/
DE6244,#817D68,Perfect Palette,SMOKY FOREST,,,,https://www.dunnedwards.com/colors/browser/de6244/
DE6245,#6C6956,Perfect Palette,AGED JADE,,,,https://www.dunnedwards.com/colors/browser/de6245/
DE6246,#F2F1E6,Perfect Palette,MOONLIGHT,,,,https://www.dunnedwards.com/colors/browser/de6246/
DE6247,#E4E4D5,Perfect Palette,GARDEN PEBBLE,,,,https://www.dunnedwards.com/colors/browser/de6247/
DE6248,#D1D2BF,Perfect Palette,SPOOKY,,,,https://www.dunnedwards.com/colors/browser/de6248/
DE6249,#B9B79B,Perfect Palette,TRINITY ISLANDS,,,,https://www.dunnedwards.com/colors/browser/de6249/
DE6250,#9D9C7E,Perfect Palette,FAIRBANK GREEN,,,,https://www.dunnedwards.com/colors/browser/de6250/
DE6251,#858365,Perfect Palette,GREEN SCENE,"This earthy green paint color washed with yellow gives any space an organic, traditional look.",,,https://www.dunnedwards.com/colors/browser/de6251/
DE6252,#737054,Perfect Palette,SECRET PATH,,,,https://www.dunnedwards.com/colors/browser/de6252/
DE6253,#F2F0E8,Perfect Palette,COTTON FIELD,,,,https://www.dunnedwards.com/colors/browser/de6253/
DE6254,#E3E3D7,Perfect Palette,LIGHT SPRINKLE,,,,https://www.dunnedwards.com/colors/browser/de6254/
DE6255,#D0D1C1,Perfect Palette,WISHING WELL,"Wishing Well is a subtle, sagebrush green color with a hint of gray and part of our Cool Neutrals Collection. Make a wish! Wishing Well is an ideal color choice to set a casual design aesthetic for interiors or exteriors. Pair with warm whites and deeper sage greens for a hint of monochromatic desert aesthetic.",,,https://www.dunnedwards.com/colors/browser/de6255/
DE6256,#B6B5A0,Perfect Palette,TURTLE TRAIL,,,,https://www.dunnedwards.com/colors/browser/de6256/
DE6257,#9C9C82,Perfect Palette,BATTLE HARBOR,,,,https://www.dunnedwards.com/colors/browser/de6257/
DE6258,#818068,Perfect Palette,IVY GARDEN,"Ivy Garden color is a dark, aged gray-green and part of our Cool Neutrals collection. Inspired by mature gardens overgrown with ivy, try Ivy Garden on a shed or guesthouse to blend in with the natural landscape.",,,https://www.dunnedwards.com/colors/browser/de6258/
DE6259,#6F6D56,Perfect Palette,SECLUDED GREEN,,,,https://www.dunnedwards.com/colors/browser/de6259/
DE6260,#F4F1E8,Perfect Palette,WISHFUL WHITE,,,,https://www.dunnedwards.com/colors/browser/de6260/
DE6261,#E2E4D7,Perfect Palette,ICE PALACE,,,,https://www.dunnedwards.com/colors/browser/de6261/
DE6262,#CDD0C0,Perfect Palette,GLASS TILE,,,,https://www.dunnedwards.com/colors/browser/de6262/
DE6263,#B1B6A3,Perfect Palette,PISTACHIO SHELL,,,,https://www.dunnedwards.com/colors/browser/de6263/
DE6264,#93977F,Perfect Palette,FAIR SPRING,,,,https://www.dunnedwards.com/colors/browser/de6264/
DE6265,#7A7E66,Perfect Palette,MOSS COVERED,,,,https://www.dunnedwards.com/colors/browser/de6265/
DE6266,#676B55,Perfect Palette,BIJOUX GREEN,,,,https://www.dunnedwards.com/colors/browser/de6266/
DE6267,#F4F2EA,Perfect Palette,DOVE'S WING,"Dove’s Wing is an airy, soft off-white color with a tinge of green-gray undertone and part of our Cool Neutrals Collection. Soothing and calming, this color is ideal for any space in the home. Incorporate Dove’s Wing with subtle shades of green and muted grays for a tranquil color palette.",,,https://www.dunnedwards.com/colors/browser/de6267/
DE6268,#E4E4DA,Perfect Palette,PEARLY STAR,,,,https://www.dunnedwards.com/colors/browser/de6268/
DE6269,#D0D2C5,Perfect Palette,PARTICULAR MINT,,,,https://www.dunnedwards.com/colors/browser/de6269/
DE6270,#B5B8A8,Perfect Palette,ANTIQUE COIN,"Antique Coin paint color is a soft, muted gray-green reminiscent of the patina found on ancient copper coins. This weathered hue adds an understated elegance to a color palette with warmer tones and symbolizes the beauty of imperfection.",,,https://www.dunnedwards.com/colors/browser/de6270/
DE6271,#969783,Perfect Palette,ELEMENTAL GREEN,,,,https://www.dunnedwards.com/colors/browser/de6271/
DE6272,#7B7D69,Perfect Palette,DRIED CHIVE,,,,https://www.dunnedwards.com/colors/browser/de6272/
DE6273,#676957,Perfect Palette,GREEN GATE,,,,https://www.dunnedwards.com/colors/browser/de6273/
DE6274,#ECEBE5,Perfect Palette,FROSTBITE,,,,https://www.dunnedwards.com/colors/browser/de6274/
DE6275,#D9DAD2,Perfect Palette,SILVER CREEK,,,,https://www.dunnedwards.com/colors/browser/de6275/
DE6276,#CBCDC4,Perfect Palette,SILHOUETTE,,,,https://www.dunnedwards.com/colors/browser/de6276/
DE6277,#AFB2A7,Perfect Palette,PEBBLE WALK,"Sophisticated and moody, elegant and versatile, this muted green-gray paint color looks great in any room. Pebble Walk pairs well with almost any design style.",,,https://www.dunnedwards.com/colors/browser/de6277/
DEC700,#C8A89E,Perfect Palette,TEATIME MAUVE,,,,https://www.dunnedwards.com/colors/browser/dec700/
DEC701,#C09084,Perfect Palette,REVIVAL ROSE,,,,https://www.dunnedwards.com/colors/browser/dec701/
DEC702,#997165,Perfect Palette,ANTIQUE ROSE,,,,https://www.dunnedwards.com/colors/browser/dec702/
DEC704,#C8A692,Perfect Palette,MOENKOPI TAN,,,,https://www.dunnedwards.com/colors/browser/dec704/
DEC705,#784D4C,Perfect Palette,BURNT CRIMSON,"Dark and dramatic, Burnt Crimson is a deep, mahogany red wood paint color. It feels distinguished with a slight edge, like a work of classic fiction that spins an intriguing tale.",,,https://www.dunnedwards.com/colors/browser/dec705/
DEC706,#9B6957,Perfect Palette,ROSEWOOD,"Rosewood color is a deep, rosy-brown and part of our Classics collection. Try this hue on desert modern, Ranch and Craftsman style homes for an infusion of desert sunset color inspiration.",,,https://www.dunnedwards.com/colors/browser/dec706/
DEC707,#BC896E,Perfect Palette,FOXTAIL,,,,https://www.dunnedwards.com/colors/browser/dec707/
DEC708,#DCB397,Perfect Palette,SUNSET COVE,,,,https://www.dunnedwards.com/colors/browser/dec708/
DEC709,#E5C1A7,Perfect Palette,ADOBE SOUTH,,,,https://www.dunnedwards.com/colors/browser/dec709/
DEC710,#FADFC7,Perfect Palette,PEACH,"Peach is a muted, light orange color and part of the Classics Collection. Soft, airy, and quietly joyful, Peach adds a sense of contentment and warmth to any wall it graces and can act as a neutral. Try Peach in a kitchen paired with blush tones and white trim for a classic cottage aesthetic. Or for a Mid-century modern vibe, pair with another pastel like mint green or sky blue.",,,https://www.dunnedwards.com/colors/browser/dec710/
DEC711,#D0AB8C,Perfect Palette,CLIFF BROWN,,,,https://www.dunnedwards.com/colors/browser/dec711/
DEC712,#745443,Perfect Palette,BRIAR,Briar color is a dark brown and part of our Classics collection. Briar celebrates National Teddy Bear Day and honors the history of one of childhood’s favorite toys and Briar's Bears are especially collectible. Try Briar on the exterior of a traditional home or ADU unit for a dramatic hue that will also blend with the surrounding natural landscape.,,,https://www.dunnedwards.com/colors/browser/dec712/
DEC713,#AB7F5B,Perfect Palette,ROMAN BRICK,"Get grounded and centered with this warm, organic neutral. Roman Brick is a mid-tone brown paint color with a trace of chestnut, giving it a hint of spice and dramatic flair.",,,https://www.dunnedwards.com/colors/browser/dec713/
DEC714,#DDB994,Perfect Palette,FRIAR TUCK,,,,https://www.dunnedwards.com/colors/browser/dec714/
