brand,code,name,hex,rgb
sw,POINSETTIA-SW-6594,Poinsettia,#9D373C,157,55,60
sw,BELLA-PINK-SW-6596,Bella Pink,#F1C6C4,241,198,196
sw,HOPEFUL-SW-6597,Hopeful,#F0B3B2,240,179,178
sw,DISHY-CORAL-SW-6598,Dishy Coral,#ED9190,237,145,144
sw,BEGONIA-SW-6599,Begonia,#D76C6E,215,108,110
sw,ENTICING-RED-SW-6600,Enticing Red,#B74E4F,183,78,79
sw,TANAGER-SW-6601,Tanager,#A43834,164,56,52
sw,ANTIQUE-RED-SW-7587,Antique Red,#9F4442,159,68,66
sw,OLEANDER-SW-6603,Oleander,#F2CCC5,242,204,197
sw,YOUTHFUL-CORAL-SW-6604,Youthful Coral,#F0AFA8,240,175,168
sw,CHARISMA-SW-6605,Charisma,#EE9489,238,148,137
sw,CORAL-REEF-SW-6606,Coral Reef,#D9766C,217,118,108
sw,RED-TOMATO-SW-6607,Red Tomato,#B24743,178,71,67
sw,RAVE-RED-SW-6608,Rave Red,#A13B34,161,59,52
sw,BOLERO-SW-7600,Bolero,#903934,144,57,52
sw,ROSEBUD-SW-6288,Rosebud,#E0CDD1,224,205,209
sw,DELIGHTFUL-SW-6289,Delightful,#D2B6BE,210,182,190
sw,ROSE-SW-6290,Rosé,#B995A1,185,149,161
sw,MOSS-ROSE-SW-6291,Moss Rose,#9E6D79,158,109,121
sw,BERRY-BUSH-SW-6292,Berry Bush,#8D5869,141,88,105
sw,FABULOUS-GRAPE-SW-6293,Fabulous Grape,#6D344F,109,52,79
sw,BLACKBERRY-SW-7577,Blackberry,#533640,83,54,64
sw,DEMURE-SW-6295,Demure,#E8D4D5,232,212,213
sw,FADING-ROSE-SW-6296,Fading Rose,#DABDC1,218,189,193
sw,ROSE-EMBROIDERY-SW-6297,Rose Embroidery,#C79EA2,199,158,162
sw,AUDREYS-BLUSH-SW-9001,Audrey's Blush,#AE8087,174,128,135
sw,CONCERTO-SW-6298,Concerto,#9E6B75,158,107,117
sw,AGED-WINE-SW-6299,Aged Wine,#895460,137,84,96
sw,BURGUNDY-SW-6300,Burgundy,#63333E,99,51,62
sw,INNOCENCE-SW-6302,Innocence,#EBD1CF,235,209,207
sw,ROSE-COLORED-SW-6303,Rose Colored,#DCB6B5,220,182,181
